Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Brad Friedel,us USA,GK,Blackburn,35,1971,38,38,"3,375",37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
177,Danny Gabbidon,wls WAL,DF,West Ham,26,1979,18,18,"1,553",17.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
178,Paul Gallagher,sct SCO,"FW,MF",Blackburn,21,1984,16,2,329,3.7,1,0,1,1,0,0,0,0,0.27,0,0.27,0.27,0.27,Matches
179,William Gallas,fr FRA,DF,Arsenal,28,1977,21,21,"1,881",20.9,3,0,3,3,0,0,4,0,0.14,0,0.14,0.14,0.14,Matches
180,Morten Gamst Pedersen,no NOR,"FW,MF",Blackburn,24,1981,36,36,"3,110",34.6,6,6,12,6,0,0,5,0,0.17,0.17,0.35,0.17,0.35,Matches
181,Luis García,es ESP,MF,Liverpool,28,1978,17,11,999,11.1,3,4,7,3,0,0,3,0,0.27,0.36,0.63,0.27,0.63,Matches
182,Anthony Gardner,eng ENG,DF,Tottenham,25,1980,8,6,595,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
183,Craig Gardner,eng ENG,MF,Aston Villa,19,1986,13,11,971,10.8,2,0,2,2,0,0,1,0,0.19,0,0.19,0.19,0.19,Matches
184,Ricardo Gardner,jm JAM,"DF,MF",Bolton,27,1978,18,13,"1,232",13.7,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
185,Derek Geary,ie IRL,DF,Sheffield Utd,26,1980,26,26,"2,221",24.7,0,3,3,0,0,0,4,0,0,0.12,0.12,0,0.12,Matches
186,Geremi,cm CMR,"DF,MF",Chelsea,27,1978,19,15,"1,161",12.9,1,1,2,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matches
187,Paul Gerrard,eng ENG,GK,Sheffield Utd,33,1973,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
188,Steven Gerrard,eng ENG,MF,Liverpool,26,1980,36,35,"3,072",34.1,7,2,9,6,1,2,1,0,0.21,0.06,0.26,0.18,0.23,Matches
189,Hossam Ghaly,eg EGY,MF,Tottenham,24,1981,21,17,"1,395",15.5,1,2,3,1,0,0,4,1,0.06,0.13,0.19,0.06,0.19,Matches
190,Stelios Giannakopoulos,gr GRE,"FW,MF",Bolton,32,1974,23,11,935,10.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
191,Ryan Giggs,wls WAL,"FW,MF",Manchester Utd,32,1973,30,25,"2,302",25.6,4,7,11,4,0,0,5,0,0.16,0.27,0.43,0.16,0.43,Matches
192,Keith Gillespie,nir NIR,"FW,MF",Sheffield Utd,31,1975,31,27,"2,376",26.4,2,2,4,2,0,0,3,1,0.08,0.08,0.15,0.08,0.15,Matches
193,Shay Given,ie IRL,GK,Newcastle Utd,30,1976,22,22,"1,884",20.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
194,Mark González,cl CHI,"FW,MF",Liverpool,22,1984,25,14,"1,216",13.5,2,0,2,2,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches
195,Danny Graham,eng ENG,FW,Middlesbrough,20,1985,1,0,11,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
196,Michael Gray,eng ENG,"DF,MF",Blackburn,31,1974,11,10,866,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
197,Robert Green,eng ENG,GK,West Ham,26,1980,26,26,"2,340",26,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
198,Ole Gunnar Solskjær,no NOR,FW,Manchester Utd,33,1973,19,9,925,10.3,7,0,7,7,0,0,1,0,0.68,0,0.68,0.68,0.68,Matches
199,Brynjar Gunnarsson,is ISL,MF,Reading,30,1975,23,10,"1,155",12.8,3,0,3,3,0,0,1,0,0.23,0,0.23,0.23,0.23,Matches
200,Danny Guthrie,eng ENG,MF,Liverpool,19,1987,3,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
201,El Hadji Diouf,sn SEN,"FW,MF",Bolton,25,1981,33,32,"2,663",29.6,5,5,10,4,1,2,7,1,0.17,0.17,0.34,0.14,0.3,Matches
202,Marcus Hahnemann,us USA,GK,Reading,34,1972,38,38,"3,308",36.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
203,Greg Halford,eng ENG,"DF,FW",Reading,21,1984,3,2,181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
204,Fitz Hall,eng ENG,"DF,FW",Wigan Athletic,25,1980,24,22,"1,821",20.2,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
205,Dietmar Hamann,de GER,MF,Manchester City,32,1973,16,12,985,10.9,0,1,1,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
206,Marlon Harewood,eng ENG,FW,West Ham,26,1979,32,19,"1,755",19.5,3,1,4,3,0,1,5,0,0.15,0.05,0.21,0.15,0.21,Matches
207,James Harper,eng ENG,MF,Reading,25,1980,38,36,"3,199",35.5,3,2,5,3,0,0,3,0,0.08,0.06,0.14,0.08,0.14,Matches
208,Steve Harper,eng ENG,GK,Newcastle Utd,31,1975,17,15,"1,438",16,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
209,Joe Hart,eng ENG,GK,Manchester City,19,1987,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
210,Gabriel Heinze,ar ARG,DF,Manchester Utd,28,1978,22,17,"1,506",16.7,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
211,Heiðar Helguson,is ISL,FW,Fulham,28,1977,30,16,"1,464",16.3,3,3,6,2,1,1,10,1,0.18,0.18,0.37,0.12,0.31,Matches
212,Stéphane Henchoz,ch SUI,DF,Blackburn,31,1974,12,10,828,9.2,0,1,1,0,0,0,4,1,0,0.11,0.11,0,0.11,Matches
213,Darius Henderson,eng ENG,FW,Watford,24,1981,35,24,"2,195",24.4,3,0,3,2,1,1,3,0,0.12,0,0.12,0.08,0.08,Matches
214,Lee Hendrie,eng ENG,MF,Aston Villa,29,1977,1,0,7,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
215,Thierry Henry,fr FRA,FW,Arsenal,28,1977,17,16,"1,474",16.4,10,4,14,7,3,3,1,0,0.61,0.24,0.85,0.43,0.67,Matches
216,Emile Heskey,eng ENG,FW,Wigan Athletic,28,1978,34,33,"2,695",29.9,8,2,10,8,0,0,7,0,0.27,0.07,0.33,0.27,0.33,Matches
217,Tony Hibbert,eng ENG,DF,Everton,25,1981,13,12,"1,014",11.3,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
218,Henrique Hilário,pt POR,GK,Chelsea,30,1975,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
219,Alexander Hleb,by BLR,MF,Arsenal,25,1981,33,27,"2,362",26.2,2,4,6,2,0,0,1,0,0.08,0.15,0.23,0.08,0.23,Matches
220,Matt Holland,ie IRL,MF,Charlton Ath,32,1974,33,27,"2,443",27.1,1,2,3,1,0,0,2,0,0.04,0.07,0.11,0.04,0.11,Matches
221,Will Hoskins,eng ENG,FW,Watford,20,1986,9,4,421,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
222,Tim Howard,us USA,GK,Everton,27,1979,36,36,"3,240",36,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
223,Justin Hoyte,tt TRI,DF,Arsenal,21,1984,22,18,"1,506",16.7,1,0,1,1,0,0,1,0,0.06,0,0.06,0.06,0.06,Matches
224,Hermann Hreiðarsson,is ISL,DF,Charlton Ath,32,1974,31,30,"2,591",28.8,0,2,2,0,0,0,5,1,0,0.07,0.07,0,0.07,Matches
225,Tom Huddlestone,eng ENG,MF,Tottenham,19,1986,21,15,"1,504",16.7,1,2,3,1,0,0,1,0,0.06,0.12,0.18,0.06,0.18,Matches
226,Aaron Hughes,nir NIR,DF,Aston Villa,26,1979,19,15,"1,291",14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
227,Bryan Hughes,eng ENG,MF,Charlton Ath,30,1976,24,15,"1,480",16.4,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches
228,Mark Hughes,eng ENG,DF,Everton,19,1986,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
229,Richard Hughes,sct SCO,MF,Portsmouth,27,1979,18,11,"1,048",11.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
230,Robert Hulse,eng ENG,FW,Sheffield Utd,26,1979,29,28,"2,452",27.2,8,1,9,8,0,1,6,0,0.29,0.04,0.33,0.29,0.33,Matches
231,Nicky Hunt,eng ENG,DF,Bolton,22,1983,33,32,"2,633",29.3,0,1,1,0,0,0,2,0,0,0.03,0.03,0,0.03,Matches
232,Stephen Hunt,ie IRL,"FW,MF",Reading,24,1981,35,28,"2,429",27,4,5,9,4,0,0,4,0,0.15,0.19,0.33,0.15,0.33,Matches
233,Paul Huntington,eng ENG,DF,Newcastle Utd,18,1987,11,10,901,10,1,0,1,1,0,0,4,0,0.1,0,0.1,0.1,0.1,Matches
234,Sam Hutchinson,eng ENG,"DF,MF",Chelsea,16,1989,1,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
235,Robert Huth,de GER,DF,Middlesbrough,21,1984,12,8,792,8.8,1,0,1,1,0,0,3,0,0.11,0,0.11,0.11,0.11,Matches
236,Sami Hyypiä,fi FIN,DF,Liverpool,32,1973,23,23,"2,033",22.6,2,1,3,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,Matches
237,Kristofer Hæstad,no NOR,MF,Wigan Athletic,22,1983,2,1,73,0.8,0,0,0,0,0,,1,0,0,0,0,0,0,Matches
238,Philip Ifil,eng ENG,DF,Tottenham,19,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
239,Paul Ifill,bb BRB,"FW,MF",Sheffield Utd,26,1979,3,3,166,1.8,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
240,Ívar Ingimarsson,is ISL,DF,Reading,28,1977,38,38,"3,420",38,2,1,3,2,0,0,4,0,0.05,0.03,0.08,0.05,0.08,Matches
241,Emiliano Insúa,ar ARG,DF,Liverpool,17,1989,2,2,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
242,Stephen Ireland,ie IRL,MF,Manchester City,19,1986,24,14,"1,338",14.9,1,1,2,1,0,0,0,0,0.07,0.07,0.13,0.07,0.13,Matches
243,Andreas Isaksson,se SWE,GK,Manchester City,24,1981,14,12,"1,179",13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
244,Jussi Jääskeläinen,fi FIN,GK,Bolton,31,1975,38,38,"3,420",38,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
245,Matt Jackson,eng ENG,DF,Wigan Athletic,34,1971,20,17,"1,530",17,1,0,1,1,0,0,1,0,0.06,0,0.06,0.06,0.06,Matches
246,Phil Jagielka,eng ENG,"DF,MF",Sheffield Utd,23,1982,38,38,"3,420",38,4,1,5,2,2,2,4,0,0.11,0.03,0.13,0.05,0.08,Matches
247,David James,eng ENG,GK,Portsmouth,35,1970,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
248,Albert Jarrett,sl SLE,MF,Watford,21,1984,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
249,Francis Jeffers,eng ENG,FW,Blackburn,25,1981,10,3,351,3.9,0,1,1,0,0,0,1,0,0,0.26,0.26,0,0.26,Matches
250,Jermaine Jenas,eng ENG,MF,Tottenham,23,1983,25,24,"2,161",24,6,2,8,6,0,0,4,0,0.25,0.08,0.33,0.25,0.33,Matches
251,Claus Jensen,dk DEN,MF,Fulham,29,1977,12,10,912,10.1,2,3,5,2,0,0,0,0,0.2,0.3,0.49,0.2,0.49,Matches
252,Park Ji-sung,kr KOR,MF,Manchester Utd,25,1981,14,8,772,8.6,5,2,7,5,0,0,0,0,0.58,0.23,0.82,0.58,0.82,Matches
253,Sun Jihai,cn CHN,DF,Manchester City,28,1977,13,10,999,11.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
254,Andreas Johansson,se SWE,"FW,MF",Wigan Athletic,28,1978,12,4,446,5,0,1,1,0,0,0,0,0,0,0.2,0.2,0,0.2,Matches
255,Collins John,nl NED,FW,Fulham,20,1985,23,9,912,10.1,1,0,1,1,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches
256,Adam Johnson,eng ENG,MF,Middlesbrough,19,1987,12,3,353,3.9,0,1,1,0,0,0,1,0,0,0.25,0.25,0,0.25,Matches
257,Andrew Johnson,eng ENG,FW,Everton,25,1981,32,32,"2,717",30.2,11,2,13,10,1,1,4,0,0.36,0.07,0.43,0.33,0.4,Matches
258,Glen Johnson,eng ENG,DF,Portsmouth,21,1984,26,25,"2,257",25.1,0,2,2,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
259,Michael Johnson,eng ENG,MF,Manchester City,18,1988,10,10,900,10,0,2,2,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches
260,Brad Jones,au AUS,GK,Middlesbrough,24,1982,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
261,Stephen Jordan,eng ENG,DF,Manchester City,24,1982,13,12,"1,041",11.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
262,Steve Kabba,eng ENG,FW,Sheffield Utd,25,1981,7,0,121,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
263,Steve Kabba,eng ENG,FW,Watford,25,1981,11,6,619,6.9,0,2,2,0,0,0,0,0,0,0.29,0.29,0,0.29,Matches
264,Salomon Kalou,ci CIV,"FW,MF",Chelsea,20,1985,33,19,"1,937",21.5,7,2,9,7,0,0,0,0,0.33,0.09,0.42,0.33,0.42,Matches
265,Nwankwo Kanu,ng NGA,FW,Portsmouth,29,1976,36,32,"2,708",30.1,10,2,12,10,0,1,3,0,0.33,0.07,0.4,0.33,0.4,Matches
266,Talal El Karkouri,ma MAR,"DF,MF",Charlton Ath,30,1976,36,36,"3,240",36,3,1,4,3,0,0,8,0,0.08,0.03,0.11,0.08,0.11,Matches
267,Graham Kavanagh,ie IRL,MF,Wigan Athletic,32,1973,2,0,17,0.2,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
268,Colin Kazim-Richards,tr TUR,"FW,MF",Sheffield Utd,19,1986,27,15,"1,502",16.7,1,3,4,1,0,0,2,0,0.06,0.18,0.24,0.06,0.24,Matches
269,Robbie Keane,ie IRL,FW,Tottenham,26,1980,27,18,"1,655",18.4,11,2,13,9,2,2,2,1,0.6,0.11,0.71,0.49,0.6,Matches
270,Paddy Kenny,ie IRL,GK,Sheffield Utd,28,1978,34,34,"3,032",33.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
271,Tugay Kerimoğlu,tr TUR,MF,Blackburn,35,1970,30,26,"2,213",24.6,1,2,3,1,0,0,3,1,0.04,0.08,0.12,0.04,0.12,Matches
272,Harry Kewell,au AUS,"FW,MF",Liverpool,27,1978,2,0,46,0.5,1,0,1,0,1,1,0,0,1.96,0,1.96,0,0,Matches
273,Zurab Khizanishvili,ge GEO,DF,Blackburn,24,1981,18,17,"1,567",17.4,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
274,Seol Ki-hyeon,kr KOR,"FW,MF",Reading,27,1979,27,22,"1,828",20.3,4,4,8,4,0,0,3,0,0.2,0.2,0.39,0.2,0.39,Matches
275,Kevin Kilbane,ie IRL,"DF,MF",Everton,29,1977,2,2,95,1.1,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
276,Kevin Kilbane,ie IRL,"DF,MF",Wigan Athletic,29,1977,31,26,"2,357",26.2,1,6,7,1,0,0,3,0,0.04,0.23,0.27,0.04,0.27,Matches
277,Matthew Kilgallon,eng ENG,DF,Sheffield Utd,22,1984,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
278,Ledley King,eng ENG,"DF,MF",Tottenham,25,1980,21,21,"1,881",20.9,0,1,1,0,0,0,1,0,0,0.05,0.05,0,0.05,Matches
279,Marlon King,jm JAM,FW,Watford,26,1980,13,12,"1,122",12.5,4,1,5,3,1,1,0,0,0.32,0.08,0.4,0.24,0.32,Matches
280,Gábor Király,hu HUN,GK,Aston Villa,30,1976,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
281,Chris Kirkland,eng ENG,GK,Wigan Athletic,25,1981,26,26,"2,295",25.5,0,2,2,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
282,Radostin Kishishev,bg BUL,"DF,MF",Charlton Ath,32,1974,14,6,649,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
283,Dave Kitson,eng ENG,FW,Reading,26,1980,13,9,804,8.9,2,2,4,2,0,0,3,0,0.22,0.22,0.45,0.22,0.45,Matches
284,Zat Knight,eng ENG,DF,Fulham,26,1980,23,22,"2,033",22.6,2,0,2,2,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
285,Paul Konchesky,eng ENG,"DF,FW",West Ham,25,1981,22,22,"1,966",21.8,0,2,2,0,0,0,7,1,0,0.09,0.09,0,0.09,Matches
286,Ognjen Koroman,rs SRB,MF,Portsmouth,27,1978,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
287,Rob Kozluk,eng ENG,DF,Sheffield Utd,28,1977,19,17,"1,489",16.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
288,Niko Kranjčar,hr CRO,MF,Portsmouth,21,1984,24,11,"1,282",14.2,2,2,4,2,0,0,0,0,0.14,0.14,0.28,0.14,0.28,Matches
289,Jan Kromkamp,nl NED,DF,Liverpool,25,1980,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
290,Shefki Kuqi,fi FIN,FW,Blackburn,29,1976,1,0,9,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
291,Tomasz Kuszczak,pl POL,GK,Manchester Utd,24,1982,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Dirk Kuyt,nl NED,"DF,FW",Liverpool,26,1980,34,27,"2,581",28.7,12,4,16,12,0,0,0,0,0.42,0.14,0.56,0.42,0.56,Matches
293,Ulises de la Cruz,ec ECU,DF,Reading,32,1974,9,9,750,8.3,1,1,2,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matches
294,Frank Lampard,eng ENG,MF,Chelsea,28,1978,37,36,"3,244",36,11,10,21,8,3,4,3,0,0.31,0.28,0.58,0.22,0.5,Matches
295,Denny Landzaat,nl NED,MF,Wigan Athletic,30,1976,33,29,"2,520",28,2,1,3,2,0,1,2,0,0.07,0.04,0.11,0.07,0.11,Matches
296,Henrik Larsson,se SWE,FW,Manchester Utd,34,1971,7,5,460,5.1,1,0,1,1,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
297,Jan Laštůvka,cz CZE,GK,Fulham,24,1982,7,6,569,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
298,Lauren,cm CMR,DF,Portsmouth,29,1977,10,9,798,8.9,0,1,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
299,Martin Laursen,dk DEN,DF,Aston Villa,29,1977,14,12,"1,054",11.7,0,1,1,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
300,Nicky Law,eng ENG,MF,Sheffield Utd,18,1988,3,2,210,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
301,Kieran Lee,eng ENG,"DF,MF",Manchester Utd,18,1988,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
302,Richard Lee,eng ENG,GK,Watford,23,1982,10,9,854,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
303,Jens Lehmann,de GER,GK,Arsenal,36,1969,36,36,"3,240",36,0,1,1,0,0,0,8,0,0,0.03,0.03,0,0.03,Matches
304,Mikele Leigertwood,ag ATG,"DF,MF",Sheffield Utd,23,1982,19,16,"1,409",15.7,0,1,1,0,0,0,3,0,0,0.06,0.06,0,0.06,Matches
305,Aaron Lennon,eng ENG,"FW,MF",Tottenham,19,1987,26,22,"1,976",22,3,7,10,3,0,0,0,0,0.14,0.32,0.46,0.14,0.46,Matches
306,Joleon Lescott,eng ENG,DF,Everton,23,1982,38,36,"3,317",36.9,2,1,3,2,0,0,2,0,0.05,0.03,0.08,0.05,0.08,Matches
307,Kevin Lisbie,jm JAM,FW,Charlton Ath,27,1978,8,1,185,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
308,Leroy Lita,eng ENG,FW,Reading,21,1984,33,22,"2,003",22.3,7,2,9,7,0,0,1,0,0.31,0.09,0.4,0.31,0.4,Matches
309,Glen Little,eng ENG,MF,Reading,30,1975,24,18,"1,597",17.7,0,3,3,0,0,0,1,0,0,0.17,0.17,0,0.17,Matches
310,Freddie Ljungberg,se SWE,"FW,MF",Arsenal,29,1977,18,16,"1,205",13.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
311,Shane Long,ie IRL,FW,Reading,19,1987,21,9,815,9.1,2,0,2,2,0,0,2,0,0.22,0,0.22,0.22,0.22,Matches
312,Lomana LuaLua,cd COD,"FW,MF",Portsmouth,25,1980,22,8,946,10.5,2,0,2,1,1,1,0,0,0.19,0,0.19,0.1,0.1,Matches
313,Chris Lucketti,eng ENG,DF,Sheffield Utd,34,1971,8,8,662,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
314,Albert Luque,es ESP,"FW,MF",Newcastle Utd,28,1978,7,0,106,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
315,Massimo Maccarone,it ITA,FW,Middlesbrough,26,1979,7,1,175,1.9,1,0,1,1,0,0,2,0,0.51,0,0.51,0.51,0.51,Matches
316,Malky Mackay,sct SCO,DF,Watford,34,1972,14,13,"1,182",13.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
317,Gavin Mahon,eng ENG,MF,Watford,29,1977,34,33,"2,940",32.7,1,0,1,1,0,0,7,0,0.03,0,0.03,0.03,0.03,Matches
318,Claude Makélélé,fr FRA,MF,Chelsea,33,1973,29,26,"2,275",25.3,1,0,1,1,0,0,5,0,0.04,0,0.04,0.04,0.04,Matches
319,Steed Malbranque,fr FRA,MF,Tottenham,26,1980,25,18,"1,591",17.7,2,4,6,2,0,0,5,0,0.11,0.23,0.34,0.11,0.34,Matches
320,Shaun Maloney,sct SCO,"FW,MF",Aston Villa,23,1983,8,5,450,5,1,0,1,1,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
321,Adrian Mariappa,jm JAM,DF,Watford,19,1986,19,17,"1,557",17.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
322,César Martín,es ESP,DF,Bolton,29,1977,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
323,Obafemi Martins,ng NGA,FW,Newcastle Utd,21,1984,33,32,"2,866",31.8,11,3,14,10,1,1,1,0,0.35,0.09,0.44,0.31,0.41,Matches
324,Javier Mascherano,ar ARG,"DF,MF",West Ham,22,1984,5,3,235,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
325,Javier Mascherano,ar ARG,"DF,MF",Liverpool,22,1984,7,7,615,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
326,Brian McBride,us USA,FW,Fulham,34,1972,38,34,"2,906",32.3,9,0,9,9,0,0,0,0,0.28,0,0.28,0.28,0.28,Matches
327,Gavin McCann,eng ENG,MF,Aston Villa,28,1978,30,28,"2,423",26.9,1,1,2,1,0,0,9,0,0.04,0.04,0.07,0.04,0.07,Matches
328,Benni McCarthy,za RSA,FW,Blackburn,28,1977,36,36,"3,064",34,18,0,18,14,4,5,8,0,0.53,0,0.53,0.41,0.41,Matches
329,George McCartney,nir NIR,DF,West Ham,25,1981,22,16,"1,456",16.2,0,2,2,0,0,0,4,0,0,0.12,0.12,0,0.12,Matches
330,Lee McCulloch,sct SCO,"DF,FW",Wigan Athletic,28,1978,29,25,"2,305",25.6,4,5,9,4,0,0,6,1,0.16,0.2,0.35,0.16,0.35,Matches
331,Jay McEveley,sct SCO,DF,Blackburn,21,1985,4,3,235,2.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
332,James McFadden,sct SCO,"FW,MF",Everton,23,1983,19,6,786,8.7,2,0,2,2,0,0,1,0,0.23,0,0.23,0.23,0.23,Matches
333,Anthony McNamee,eng ENG,MF,Watford,23,1983,7,4,348,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
334,Tyrone Mears,jm JAM,DF,West Ham,23,1983,5,3,215,2.4,0,0,0,0,0,,1,0,0,0,0,0,0,Matches
335,Abdoulaye Méïté,ci CIV,DF,Bolton,25,1980,35,35,"3,128",34.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
336,Olof Mellberg,se SWE,"DF,MF",Aston Villa,28,1977,38,38,"3,376",37.5,1,0,1,1,0,0,8,0,0.03,0,0.03,0.03,0.03,Matches
337,Pedro Mendes,pt POR,MF,Portsmouth,27,1979,26,25,"2,084",23.2,2,3,5,2,0,0,3,1,0.09,0.13,0.22,0.09,0.22,Matches
338,Gaizka Mendieta,es ESP,MF,Middlesbrough,32,1974,7,4,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
339,Ľubomír Michalík,sk SVK,DF,Bolton,22,1983,4,3,339,3.8,1,0,1,1,0,0,1,0,0.27,0,0.27,0.27,0.27,Matches
340,Mido,eg EGY,FW,Tottenham,23,1983,12,7,654,7.3,1,0,1,1,0,0,4,0,0.14,0,0.14,0.14,0.14,Matches
341,Ishmael Miller,eng ENG,FW,Manchester City,19,1987,16,3,447,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
342,Danny Mills,eng ENG,DF,Manchester City,29,1977,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
343,Matt Mills,eng ENG,DF,Manchester City,20,1986,1,1,59,0.7,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
344,James Milner,eng ENG,"DF,MF",Newcastle Utd,20,1986,35,31,"2,683",29.8,3,5,8,3,0,0,3,0,0.1,0.17,0.27,0.1,0.27,Matches
345,Aaron Mokoena,za RSA,"DF,MF",Blackburn,25,1980,27,18,"1,686",18.7,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
346,Vincenzo Montella,it ITA,FW,Fulham,32,1974,10,3,316,3.5,2,0,2,1,1,1,0,0,0.57,0,0.57,0.28,0.28,Matches
347,Nick Montgomery,sct SCO,MF,Sheffield Utd,24,1981,26,22,"1,989",22.1,0,4,4,0,0,0,7,0,0,0.18,0.18,0,0.18,Matches
348,Craig Moore,au AUS,DF,Newcastle Utd,30,1975,17,17,"1,404",15.6,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
349,Luke Moore,eng ENG,FW,Aston Villa,20,1986,12,7,636,7.1,4,0,4,4,0,0,0,0,0.57,0,0.57,0.57,0.57,Matches
350,Nuno Morais,pt POR,"DF,MF",Chelsea,22,1984,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
351,Chris Morgan,eng ENG,DF,Sheffield Utd,28,1977,24,21,"2,031",22.6,1,1,2,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09,Matches
352,James Morrison,sct SCO,"FW,MF",Middlesbrough,20,1986,28,15,"1,522",16.9,2,2,4,2,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matches
