Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
29,David Batty,eng ENG,MF,Leeds United,32,1968,36,30,"2,731",30.3,0,2,2,0,0,0,8,0,0,0.07,0.07,0,0.07,Matches
30,James Beattie,eng ENG,FW,Southampton,23,1978,28,24,"2,133",23.7,12,4,16,10,2,2,3,0,0.51,0.17,0.68,0.42,0.59,Matches
31,David Beckham,eng ENG,MF,Manchester Utd,26,1975,28,23,"2,129",23.7,11,8,19,10,1,1,6,0,0.47,0.34,0.8,0.42,0.76,Matches
32,David Beharall,eng ENG,DF,Newcastle Utd,22,1979,1,0,45,0.5,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
33,Craig Bellamy,wls WAL,FW,Newcastle Utd,22,1979,27,26,"2,313",25.7,9,4,13,9,0,0,8,1,0.35,0.16,0.51,0.35,0.51,Matches
34,David Bellion,fr FRA,FW,Sunderland,18,1982,7,0,161,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
35,Francis Benali,eng ENG,DF,Southampton,32,1968,3,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
36,Trevor Benjamin,jm JAM,FW,Leicester City,22,1979,11,4,474,5.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
37,Darren Bent,eng ENG,FW,Ipswich Town,17,1984,5,2,230,2.6,1,0,1,1,0,0,0,0,0.39,0,0.39,0.39,0.39,Matches
38,Marcus Bent,eng ENG,FW,Ipswich Town,23,1978,25,22,"1,925",21.4,9,1,10,9,0,,2,0,0.42,0.05,0.47,0.42,0.47,Matches
39,Marcus Bent,eng ENG,FW,Blackburn,23,1978,9,1,246,2.7,0,1,1,0,0,,2,0,0,0.37,0.37,0,0.37,Matches
40,Marlon Beresford,eng ENG,GK,Middlesbrough,31,1969,1,0,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
41,Henning Berg,no NOR,DF,Blackburn,31,1969,34,34,"2,986",33.2,1,2,3,1,0,0,2,0,0.03,0.06,0.09,0.03,0.09,Matches
42,Patrik Berger,cz CZE,MF,Liverpool,27,1973,21,12,"1,152",12.8,1,2,3,1,0,0,0,0,0.08,0.16,0.23,0.08,0.23,Matches
43,Dennis Bergkamp,nl NED,FW,Arsenal,32,1969,33,22,"1,948",21.6,9,12,21,9,0,0,2,0,0.42,0.55,0.97,0.42,0.97,Matches
44,Guðni Bergsson,is ISL,DF,Bolton,36,1965,30,30,"2,649",29.4,1,3,4,1,0,0,1,0,0.03,0.1,0.14,0.03,0.14,Matches
45,Olivier Bernard,fr FRA,DF,Newcastle Utd,21,1979,16,4,581,6.5,3,0,3,3,0,0,1,0,0.46,0,0.46,0.46,0.46,Matches
46,Kevin Betsy,sc SEY,"FW,MF",Fulham,23,1978,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
47,Igor Bišćan,hr CRO,"DF,MF",Liverpool,23,1978,5,4,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
48,Joachim Björklund,se SWE,DF,Sunderland,30,1971,12,11,986,11,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
49,Nathan Blake,wls WAL,FW,Blackburn,29,1972,3,0,115,1.3,1,0,1,1,0,0,0,0,0.78,0,0.78,0.78,0.78,Matches
50,Laurent Blanc,fr FRA,"DF,MF",Manchester Utd,35,1965,29,29,"2,549",28.3,1,0,1,1,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
51,Imants Bleidelis,lv LVA,MF,Southampton,25,1975,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
52,Jesper Blomqvist,se SWE,"DF,MF",Everton,27,1974,15,10,883,9.8,1,0,1,1,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
53,Luís Boa Morte,pt POR,"FW,MF",Fulham,23,1977,23,15,"1,343",14.9,1,1,2,1,0,1,8,2,0.07,0.07,0.13,0.07,0.13,Matches
54,George Boateng,nl NED,MF,Aston Villa,25,1975,37,37,"3,290",36.6,1,1,2,1,0,0,5,0,0.03,0.03,0.05,0.03,0.05,Matches
55,Fredi Bobic,de GER,FW,Bolton,29,1971,16,14,"1,077",12,4,2,6,4,0,0,2,0,0.33,0.17,0.5,0.33,0.5,Matches
56,Paul Boertien,eng ENG,DF,Derby County,22,1979,32,23,"2,196",24.4,0,1,1,0,0,0,6,0,0,0.04,0.04,0,0.04,Matches
57,Alen Bokšić,hr CRO,FW,Middlesbrough,31,1970,22,20,"1,785",19.8,8,1,9,6,2,2,2,0,0.4,0.05,0.45,0.3,0.35,Matches
58,Adam Bolder,eng ENG,MF,Derby County,20,1980,11,2,415,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
59,Mark Bosnich,au AUS,GK,Chelsea,29,1972,5,5,440,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
60,Lee Bowyer,eng ENG,MF,Leeds United,24,1977,25,24,"2,171",24.1,5,5,10,5,0,0,7,1,0.21,0.21,0.41,0.21,0.41,Matches
61,Titus Bramble,eng ENG,DF,Ipswich Town,20,1981,18,16,"1,493",16.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
62,Keith Branagan,ie IRL,GK,Ipswich Town,35,1966,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
63,Rufus Brevett,eng ENG,DF,Fulham,31,1969,35,34,"3,039",33.8,0,3,3,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
64,Wayne Bridge,eng ENG,DF,Southampton,20,1980,38,38,"3,420",38,0,2,2,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches
65,Giovanni van Bronckhorst,nl NED,"DF,MF",Arsenal,26,1975,21,13,"1,289",14.3,1,0,1,1,0,0,5,1,0.07,0,0.07,0.07,0.07,Matches
66,Steve Brown,eng ENG,DF,Charlton Ath,29,1972,14,11,929,10.3,2,0,2,2,0,0,3,1,0.19,0,0.19,0.19,0.19,Matches
67,Wes Brown,eng ENG,DF,Manchester Utd,21,1979,17,15,"1,374",15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
68,Goran Bunjevčević,rs SRB,DF,Tottenham,28,1973,6,5,417,4.6,0,1,1,0,0,0,0,0,0,0.22,0.22,0,0.22,Matches
69,Craig Burley,sct SCO,MF,Derby County,29,1971,11,11,990,11,0,2,2,0,0,0,3,0,0,0.18,0.18,0,0.18,Matches
70,Deon Burton,jm JAM,FW,Derby County,24,1976,17,8,839,9.3,1,3,4,1,0,1,1,0,0.11,0.32,0.43,0.11,0.43,Matches
71,Thomas Butler,ie IRL,MF,Sunderland,20,1981,7,2,390,4.3,0,1,1,0,0,0,1,0,0,0.23,0.23,0,0.23,Matches
72,Nicky Butt,eng ENG,"DF,MF",Manchester Utd,26,1975,25,20,"1,709",19,1,1,2,1,0,0,6,0,0.05,0.05,0.11,0.05,0.11,Matches
73,Shaun Byrne,ie IRL,"DF,MF",West Ham,20,1981,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
74,Danny Cadamarteri,eng ENG,FW,Everton,21,1979,3,2,111,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
75,Titi Camara,gn GUI,FW,West Ham,28,1972,1,0,7,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
76,Andy Campbell,eng ENG,FW,Middlesbrough,22,1979,4,0,114,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
77,Kevin Campbell,eng ENG,FW,Everton,31,1970,23,21,"1,880",20.9,4,1,5,4,0,0,2,0,0.19,0.05,0.24,0.19,0.24,Matches
78,Sol Campbell,eng ENG,"DF,FW",Arsenal,26,1974,31,29,"2,625",29.2,2,1,3,2,0,0,2,0,0.07,0.03,0.1,0.07,0.1,Matches
79,Horacio Carbonari,ar ARG,DF,Derby County,27,1974,3,3,244,2.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
80,Benito Carbone,it ITA,FW,Derby County,29,1971,13,13,"1,092",12.1,1,3,4,1,0,0,2,1,0.08,0.25,0.33,0.08,0.33,Matches
81,Benito Carbone,it ITA,FW,Middlesbrough,29,1971,13,13,"1,104",12.3,1,5,6,1,0,0,1,0,0.08,0.41,0.49,0.08,0.49,Matches
82,Jamie Carragher,eng ENG,"DF,MF",Liverpool,23,1978,33,33,"2,970",33,0,1,1,0,0,0,7,0,0,0.03,0.03,0,0.03,Matches
83,Michael Carrick,eng ENG,MF,West Ham,20,1981,30,30,"2,654",29.5,2,2,4,2,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches
84,Roy Carroll,nir NIR,GK,Manchester Utd,23,1977,7,6,548,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
85,Lee Carsley,ie IRL,MF,Everton,27,1974,8,8,635,7.1,1,0,1,1,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches
86,Luke Chadwick,eng ENG,MF,Manchester Utd,20,1980,8,5,404,4.5,0,2,2,0,0,0,0,0,0,0.45,0.45,0,0.45,Matches
87,Nick Chadwick,eng ENG,FW,Everton,18,1982,9,2,227,2.5,3,0,3,3,0,0,0,0,1.19,0,1.19,1.19,1.19,Matches
88,Simon Charlton,eng ENG,DF,Bolton,29,1971,36,35,"3,054",33.9,0,1,1,0,0,0,2,0,0,0.03,0.03,0,0.03,Matches
89,Malcolm Christie,eng ENG,FW,Derby County,22,1979,35,27,"2,397",26.6,9,1,10,9,0,0,2,0,0.34,0.04,0.38,0.34,0.38,Matches
90,Jamie Clapham,eng ENG,DF,Ipswich Town,25,1975,32,22,"2,226",24.7,2,2,4,2,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matches
91,Lee Clark,eng ENG,MF,Fulham,28,1972,9,5,403,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
92,Peter Clarke,eng ENG,DF,Everton,19,1982,7,5,439,4.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
93,Alec Cleland,sct SCO,DF,Everton,30,1970,3,0,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
94,Stephen Clemence,eng ENG,MF,Tottenham,23,1978,6,4,282,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
95,Andy Cole,eng ENG,FW,Manchester Utd,29,1971,11,7,713,7.9,4,3,7,,,,0,0,0.5,0.38,0.88,,,Matches
96,Andy Cole,eng ENG,FW,Blackburn,29,1971,15,15,"1,278",14.2,9,2,11,9,0,0,2,1,0.63,0.14,0.77,0.63,0.77,Matches
97,Ashley Cole,eng ENG,DF,Arsenal,20,1980,29,29,"2,485",27.6,2,3,5,2,0,0,6,0,0.07,0.11,0.18,0.07,0.18,Matches
98,Carlton Cole,eng ENG,FW,Chelsea,17,1983,3,2,178,2,1,0,1,1,0,0,0,0,0.51,0,0.51,0.51,0.51,Matches
99,Joe Cole,eng ENG,MF,West Ham,19,1981,30,29,"2,608",29,0,3,3,0,0,0,5,0,0,0.1,0.1,0,0.1,Matches
100,John Collins,sct SCO,MF,Fulham,33,1968,34,29,"2,608",29,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
101,Colin Cooper,eng ENG,DF,Middlesbrough,34,1967,18,14,"1,389",15.4,2,0,2,2,0,0,3,0,0.13,0,0.13,0.13,0.13,Matches
102,Carl Cort,gy GUY,FW,Newcastle Utd,23,1977,8,6,446,5,1,1,2,1,0,0,0,0,0.2,0.2,0.4,0.2,0.4,Matches
103,Jorge Costa,pt POR,DF,Charlton Ath,29,1971,24,22,"2,035",22.6,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches
104,Pablo Couñago,es ESP,FW,Ipswich Town,21,1979,13,1,435,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
105,Laurent Courtois,fr FRA,MF,West Ham,22,1978,7,5,394,4.4,0,1,1,0,0,0,0,0,0,0.23,0.23,0,0.23,Matches
106,Jody Craddock,eng ENG,"DF,MF",Sunderland,26,1975,30,30,"2,683",29.8,1,0,1,1,0,0,3,0,0.03,0,0.03,0.03,0.03,Matches
107,Mark Crossley,wls WAL,GK,Middlesbrough,32,1969,18,17,"1,517",16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
108,Peter Crouch,eng ENG,FW,Aston Villa,20,1981,7,7,587,6.5,2,2,4,2,0,0,0,0,0.31,0.31,0.61,0.31,0.61,Matches
109,Carlo Cudicini,it ITA,GK,Chelsea,27,1973,28,27,"2,530",28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
110,John Curtis,eng ENG,DF,Blackburn,22,1978,9,9,747,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
111,Nikos Dabizas,gr GRE,DF,Newcastle Utd,27,1973,35,33,"2,900",32.2,3,0,3,3,0,0,5,0,0.09,0,0.09,0.09,0.09,Matches
112,Olivier Dacourt,fr FRA,MF,Leeds United,26,1974,17,16,"1,205",13.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
113,Christian Dailly,sct SCO,DF,West Ham,27,1973,38,38,"3,375",37.5,0,1,1,0,0,0,3,0,0,0.03,0.03,0,0.03,Matches
114,Daniele Daino,it ITA,DF,Derby County,21,1979,2,2,167,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
115,Samuele Dalla Bona,it ITA,MF,Chelsea,20,1981,24,16,"1,566",17.4,4,0,4,4,0,0,7,0,0.23,0,0.23,0.23,0.23,Matches
116,Callum Davidson,sct SCO,DF,Leicester City,25,1976,30,29,"2,552",28.4,0,3,3,0,0,0,2,0,0,0.11,0.11,0,0.11,Matches
117,Kevin Davies,eng ENG,FW,Southampton,24,1977,23,18,"1,513",16.8,2,0,2,2,0,0,5,0,0.12,0,0.12,0.12,0.12,Matches
118,Simon Davies,wls WAL,MF,Tottenham,21,1979,31,22,"2,049",22.8,4,3,7,4,0,0,0,0,0.18,0.13,0.31,0.18,0.31,Matches
119,Sean Davis,eng ENG,MF,Fulham,21,1979,30,25,"2,165",24.1,0,1,1,0,0,0,4,0,0,0.04,0.04,0,0.04,Matches
120,Brian Deane,eng ENG,FW,Middlesbrough,33,1968,7,6,525,5.8,1,0,1,1,0,0,1,0,0.17,0,0.17,0.17,0.17,Matches
121,Brian Deane,eng ENG,FW,Leicester City,33,1968,15,13,"1,182",13.1,6,1,7,6,0,0,2,0,0.46,0.08,0.53,0.46,0.53,Matches
122,Mickaël Debève,fr FRA,MF,Middlesbrough,30,1970,4,1,195,2.2,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
123,Jermain Defoe,eng ENG,FW,West Ham,18,1982,35,14,"1,640",18.2,10,0,10,10,0,0,0,0,0.55,0,0.55,0.55,0.55,Matches
124,Damien Delaney,ie IRL,DF,Leicester City,20,1981,1,0,60,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
125,Mark Delaney,wls WAL,DF,Aston Villa,25,1976,30,30,"2,558",28.4,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
126,Rory Delap,ie IRL,MF,Southampton,25,1976,28,24,"2,072",23,2,2,4,2,0,,3,2,0.09,0.09,0.17,0.09,0.17,Matches
127,Agustín Delgado,ec ECU,FW,Southampton,26,1974,1,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
128,Raimond van der Gouw,nl NED,GK,Manchester Utd,38,1963,2,0,27,0.3,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
129,Edwin van der Sar,nl NED,GK,Fulham,30,1970,37,37,"3,330",37,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
130,Marcel Desailly,fr FRA,"DF,MF",Chelsea,32,1968,24,24,"2,160",24,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches
131,Paolo Di Canio,it ITA,FW,West Ham,33,1968,26,26,"2,278",25.3,9,6,15,5,4,5,5,1,0.36,0.24,0.59,0.2,0.43,Matches
132,Djibril Diawara,fr FRA,DF,Bolton,26,1975,9,4,473,5.3,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
133,Paul Dickov,sct SCO,FW,Leicester City,28,1972,12,11,997,11.1,4,1,5,4,0,0,5,0,0.36,0.09,0.45,0.36,0.45,Matches
134,Sylvain Distin,fr FRA,DF,Newcastle Utd,23,1977,28,20,"1,947",21.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
135,Lee Dixon,eng ENG,DF,Arsenal,37,1964,13,3,515,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
136,Youri Djorkaeff,fr FRA,"FW,MF",Bolton,33,1968,12,12,982,10.9,4,1,5,4,0,0,0,0,0.37,0.09,0.46,0.37,0.46,Matches
137,Jason Dodd,eng ENG,DF,Southampton,30,1970,29,26,"2,423",26.9,0,4,4,0,0,0,3,0,0,0.15,0.15,0,0.15,Matches
138,Gary Doherty,ie IRL,"DF,FW",Tottenham,21,1980,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
139,Stewart Downing,eng ENG,"FW,MF",Middlesbrough,17,1984,3,2,200,2.2,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
140,Mark Draper,eng ENG,MF,Southampton,30,1970,2,1,108,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
141,Michael Duberry,eng ENG,DF,Leeds United,25,1975,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
142,Dion Dublin,eng ENG,"DF,FW",Aston Villa,32,1969,21,9,"1,025",11.4,4,3,7,4,0,0,2,1,0.35,0.26,0.61,0.35,0.61,Matches
143,Pierre Ducrocq,fr FRA,"DF,MF",Derby County,24,1976,19,19,"1,557",17.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
144,Jerzy Dudek,pl POL,GK,Liverpool,28,1973,35,35,"3,115",34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
145,Damien Duff,ie IRL,"FW,MF",Blackburn,22,1979,32,31,"2,739",30.4,7,6,13,7,0,0,3,0,0.23,0.2,0.43,0.23,0.43,Matches
146,David Dunn,eng ENG,MF,Blackburn,21,1979,29,26,"2,221",24.7,7,5,12,6,1,1,4,0,0.28,0.2,0.49,0.24,0.45,Matches
147,Kieron Dyer,eng ENG,MF,Newcastle Utd,22,1978,18,15,"1,366",15.2,3,4,7,3,0,0,0,0,0.2,0.26,0.46,0.2,0.46,Matches
148,Ugo Ehiogu,eng ENG,DF,Middlesbrough,28,1972,29,29,"2,570",28.6,1,0,1,1,0,0,3,2,0.04,0,0.04,0.04,0.04,Matches
149,Matt Elliott,sct SCO,DF,Leicester City,32,1968,31,31,"2,745",30.5,0,2,2,0,0,0,4,1,0,0.07,0.07,0,0.07,Matches
150,Robbie Elliott,eng ENG,DF,Newcastle Utd,27,1973,27,26,"2,147",23.9,1,4,5,1,0,0,4,0,0.04,0.17,0.21,0.04,0.21,Matches
151,Steve Elliott,eng ENG,DF,Derby County,22,1978,6,2,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
152,Peter Enckelman,fi FIN,GK,Aston Villa,24,1977,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
153,Mario Espartero,fr FRA,MF,Bolton,23,1978,3,0,59,0.7,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
154,Matthew Etherington,eng ENG,MF,Tottenham,19,1981,11,3,401,4.5,0,1,1,0,0,0,1,0,0,0.22,0.22,0,0.22,Matches
155,Jason Euell,jm JAM,"FW,MF",Charlton Ath,24,1977,36,31,"2,851",31.7,11,3,14,11,0,0,3,0,0.35,0.09,0.44,0.35,0.44,Matches
156,Ian Evatt,eng ENG,DF,Derby County,19,1981,3,1,170,1.9,0,0,0,0,0,,1,0,0,0,0,0,0,Matches
157,Gareth Farrelly,ie IRL,MF,Bolton,25,1975,18,11,"1,108",12.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
158,Les Ferdinand,eng ENG,FW,Tottenham,34,1966,25,22,"1,745",19.4,9,2,11,9,0,0,4,0,0.46,0.1,0.57,0.46,0.57,Matches
159,Rio Ferdinand,eng ENG,DF,Leeds United,22,1978,31,31,"2,790",31,0,1,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
160,Duncan Ferguson,sct SCO,FW,Everton,29,1971,22,17,"1,604",17.8,6,1,7,4,2,2,5,1,0.34,0.06,0.39,0.22,0.28,Matches
161,Fabrice Fernandes,fr FRA,MF,Southampton,21,1979,11,6,536,6,1,0,1,1,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
162,Albert Ferrer,es ESP,DF,Chelsea,31,1970,4,2,172,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
163,Gianluca Festa,it ITA,DF,Middlesbrough,32,1969,8,8,650,7.2,1,0,1,1,0,0,1,2,0.14,0,0.14,0.14,0.14,Matches
164,Ian Feuer,us USA,GK,Derby County,30,1971,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
165,Steve Finnan,ie IRL,DF,Fulham,25,1976,38,38,"3,420",38,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
166,Mark Fish,za RSA,"DF,FW",Charlton Ath,27,1974,25,25,"2,139",23.8,0,2,2,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
167,Curtis Fleming,ie IRL,DF,Middlesbrough,32,1968,8,8,705,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
168,Garry Flitcroft,eng ENG,MF,Blackburn,28,1972,29,26,"2,341",26,1,2,3,1,0,0,7,0,0.04,0.08,0.12,0.04,0.12,Matches
169,Tim Flowers,eng ENG,GK,Leicester City,34,1967,4,3,336,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
170,Jimmy Floyd Hasselbaink,nl NED,FW,Chelsea,29,1972,35,35,"3,064",34,23,6,29,20,3,3,5,1,0.68,0.18,0.85,0.59,0.76,Matches
171,Patrick Foletti,ch SUI,GK,Derby County,27,1974,2,1,148,1.6,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
172,Diego Forlán,uy URU,"FW,MF",Manchester Utd,22,1979,3,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
173,Mikael Forssell,fi FIN,FW,Chelsea,20,1981,22,2,455,5.1,4,2,6,4,0,0,0,0,0.79,0.4,1.19,0.79,1.19,Matches
174,Jonathan Fortune,eng ENG,DF,Charlton Ath,20,1980,19,14,"1,335",14.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
175,Quinton Fortune,za RSA,MF,Manchester Utd,24,1977,14,8,697,7.7,1,0,1,1,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches
176,Robbie Fowler,eng ENG,FW,Leeds United,26,1975,22,22,"1,851",20.6,12,3,15,12,0,1,1,0,0.58,0.15,0.73,0.58,0.73,Matches
177,Robbie Fowler,eng ENG,FW,Liverpool,26,1975,10,8,667,7.4,3,1,4,,,,2,0,0.4,0.13,0.54,,,Matches
178,Hayden Foxe,au AUS,DF,West Ham,24,1977,6,4,411,4.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
