Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
29,Daniel Ayala,es ESP,DF,Norwich City,20,1990,7,6,497,5.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
30,Demba Ba,sn SEN,FW,Newcastle Utd,26,1985,34,32,"2,721",30.2,16,2,18,14,2,3,1,0,0.53,0.07,0.6,0.46,0.53,Matches
31,Leighton Baines,eng ENG,DF,Everton,26,1984,33,33,"2,970",33,4,2,6,1,3,3,7,0,0.12,0.06,0.18,0.03,0.09,Matches
32,Chris Baird,nir NIR,"DF,MF",Fulham,29,1982,19,13,"1,274",14.2,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
33,Nathan Baker,eng ENG,DF,Aston Villa,20,1991,8,6,551,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
34,Gareth Bale,wls WAL,"FW,MF",Tottenham,22,1989,36,36,"3,216",35.7,10,10,20,10,0,0,3,0,0.28,0.28,0.56,0.28,0.56,Matches
35,Mario Balotelli,it ITA,FW,Manchester City,20,1990,23,14,"1,328",14.8,13,1,14,10,3,3,6,2,0.88,0.07,0.95,0.68,0.75,Matches
36,Barry Bannan,sct SCO,MF,Aston Villa,21,1989,28,10,"1,262",14,1,2,3,0,1,1,2,0,0.07,0.14,0.21,0,0.14,Matches
37,Phil Bardsley,sct SCO,DF,Sunderland,26,1985,31,29,"2,474",27.5,1,0,1,1,0,0,5,1,0.04,0,0.04,0.04,0.04,Matches
38,Ross Barkley,eng ENG,MF,Everton,17,1993,6,2,216,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
39,Leon Barnett,eng ENG,DF,Norwich City,25,1985,17,13,"1,232",13.7,1,1,2,1,0,0,2,1,0.07,0.07,0.15,0.07,0.15,Matches
40,Gareth Barry,eng ENG,MF,Manchester City,30,1981,34,31,"2,734",30.4,1,3,4,1,0,0,10,1,0.03,0.1,0.13,0.03,0.13,Matches
41,Joey Barton,eng ENG,MF,QPR,28,1982,31,31,"2,672",29.7,3,3,6,3,0,0,8,2,0.1,0.1,0.2,0.1,0.2,Matches
42,Joey Barton,eng ENG,MF,Newcastle Utd,28,1982,2,2,180,2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
43,Sébastien Bassong,cm CMR,DF,Tottenham,25,1986,5,1,228,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
44,Sébastien Bassong,cm CMR,DF,Wolves,25,1986,9,9,682,7.6,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
45,Jose Baxter,eng ENG,"FW,MF",Everton,19,1992,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
46,Jean Beausejour,cl CHI,"DF,FW",Wigan Athletic,27,1984,16,16,"1,387",15.4,0,5,5,0,0,0,1,0,0,0.32,0.32,0,0.32,Matches
47,Jermaine Beckford,jm JAM,FW,Everton,27,1983,2,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
48,Asmir Begović,ba BIH,GK,Stoke City,24,1987,23,22,"1,998",22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
49,Craig Bellamy,wls WAL,FW,Liverpool,32,1979,27,12,"1,249",13.9,6,3,9,6,0,0,6,0,0.43,0.22,0.65,0.43,0.65,Matches
50,Hatem Ben Arfa,fr FRA,"FW,MF",Newcastle Utd,24,1987,26,16,"1,557",17.3,5,5,10,5,0,0,2,0,0.29,0.29,0.58,0.29,0.58,Matches
51,Yossi Benayoun,il ISR,MF,Arsenal,31,1980,19,10,904,10,4,1,5,4,0,0,1,0,0.4,0.1,0.5,0.4,0.5,Matches
52,Yossi Benayoun,il ISR,MF,Chelsea,31,1980,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
53,Nicklas Bendtner,dk DEN,FW,Arsenal,23,1988,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
54,Nicklas Bendtner,dk DEN,FW,Sunderland,23,1988,28,25,"2,225",24.7,8,5,13,7,1,1,2,0,0.32,0.2,0.53,0.28,0.49,Matches
55,Elliott Bennett,eng ENG,"DF,MF",Norwich City,22,1988,33,22,"2,013",22.4,1,4,5,1,0,0,5,0,0.04,0.18,0.22,0.04,0.22,Matches
56,Ryan Bennett,eng ENG,DF,Norwich City,21,1990,8,8,720,8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
57,Darren Bent,eng ENG,FW,Aston Villa,27,1984,22,21,"1,858",20.6,9,1,10,7,2,2,1,0,0.44,0.05,0.48,0.34,0.39,Matches
58,Dimitar Berbatov,bg BUL,FW,Manchester Utd,30,1981,12,5,521,5.8,7,0,7,5,2,2,0,0,1.21,0,1.21,0.86,0.86,Matches
59,Christophe Berra,sct SCO,DF,Wolves,26,1985,32,29,"2,700",30,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
60,Ryan Bertrand,eng ENG,"DF,MF",Chelsea,21,1989,7,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
61,Federico Bessone,ar ARG,DF,Swansea City,27,1984,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
62,Leon Best,ie IRL,FW,Newcastle Utd,24,1986,18,16,"1,151",12.8,4,2,6,4,0,0,2,0,0.31,0.16,0.47,0.31,0.47,Matches
63,Diniyar Bilyaletdinov,ru RUS,MF,Everton,26,1985,10,7,522,5.8,0,1,1,0,0,0,0,0,0,0.17,0.17,0,0.17,Matches
64,Nick Blackman,bb BRB,"FW,MF",Blackburn,21,1989,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
65,Robbie Blake,eng ENG,"FW,MF",Bolton,35,1976,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
66,Ádám Bogdán,hu HUN,GK,Bolton,23,1987,20,20,"1,800",20,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
67,José Bosingwa,pt POR,DF,Chelsea,28,1982,27,24,"2,114",23.5,1,2,3,1,0,0,5,1,0.04,0.09,0.13,0.04,0.13,Matches
68,Jay Bothroyd,eng ENG,FW,QPR,29,1982,21,12,"1,104",12.3,2,1,3,2,0,0,3,0,0.16,0.08,0.24,0.16,0.24,Matches
69,Dedryck Boyata,be BEL,DF,Bolton,20,1990,14,13,"1,122",12.5,1,0,1,1,0,0,3,0,0.08,0,0.08,0.08,0.08,Matches
70,Emmerson Boyce,bb BRB,DF,Wigan Athletic,31,1979,26,26,"2,267",25.2,3,1,4,3,0,0,3,0,0.12,0.04,0.16,0.12,0.16,Matches
71,Titus Bramble,eng ENG,DF,Sunderland,30,1981,8,8,650,7.2,1,0,1,1,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches
72,Wayne Bridge,eng ENG,DF,Sunderland,30,1980,8,3,320,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
73,Matthew Briggs,gy GUY,DF,Fulham,20,1991,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
74,Leon Britton,eng ENG,MF,Swansea City,28,1982,36,35,"3,010",33.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
75,Wes Brown,eng ENG,DF,Sunderland,31,1979,20,20,"1,735",19.3,1,0,1,1,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
76,Chris Brunt,nir NIR,"DF,MF",West Brom,26,1984,29,25,"2,306",25.6,2,6,8,2,0,0,5,0,0.08,0.23,0.31,0.08,0.31,Matches
77,Mark Bunn,eng ENG,GK,Blackburn,26,1984,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
78,Ákos Buzsáky,hu HUN,MF,QPR,29,1982,18,10,900,10,2,2,4,2,0,0,0,0,0.2,0.2,0.4,0.2,0.4,Matches
79,Yohan Cabaye,fr FRA,MF,Newcastle Utd,25,1986,34,34,"2,821",31.3,4,6,10,4,0,0,6,0,0.13,0.19,0.32,0.13,0.32,Matches
80,Gary Cahill,eng ENG,DF,Bolton,25,1985,19,19,"1,638",18.2,2,0,2,2,0,0,2,1,0.11,0,0.11,0.11,0.11,Matches
81,Gary Cahill,eng ENG,DF,Chelsea,25,1985,10,9,856,9.5,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
82,Tim Cahill,au AUS,"FW,MF",Everton,31,1979,35,27,"2,346",26.1,2,2,4,2,0,0,5,0,0.08,0.08,0.15,0.08,0.15,Matches
83,Gary Caldwell,sct SCO,"DF,MF",Wigan Athletic,29,1982,36,36,"3,226",35.8,3,0,3,3,0,0,9,1,0.08,0,0.08,0.08,0.08,Matches
84,DJ Campbell,eng ENG,FW,QPR,29,1981,11,2,328,3.6,1,0,1,1,0,0,0,0,0.27,0,0.27,0.27,0.27,Matches
85,Fraizer Campbell,eng ENG,FW,Sunderland,23,1987,12,6,638,7.1,1,1,2,1,0,0,3,0,0.14,0.14,0.28,0.14,0.28,Matches
86,Jamie Carragher,eng ENG,"DF,MF",Liverpool,33,1978,21,19,"1,728",19.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
87,Michael Carrick,eng ENG,MF,Manchester Utd,30,1981,30,27,"2,501",27.8,2,3,5,2,0,0,4,0,0.07,0.11,0.18,0.07,0.18,Matches
88,Andy Carroll,eng ENG,FW,Liverpool,22,1989,35,21,"2,074",23,4,2,6,4,0,0,5,0,0.17,0.09,0.26,0.17,0.26,Matches
89,Samir Carruthers,ie IRL,MF,Aston Villa,18,1993,3,0,22,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
90,Lee Cattermole,eng ENG,MF,Sunderland,23,1988,23,23,"1,934",21.5,0,0,0,0,0,0,10,0,0,0,0,0,0,Matches
91,Steven Caulker,sl SLE,DF,Swansea City,19,1991,26,26,"2,339",26,0,1,1,0,0,0,2,0,0,0.04,0.04,0,0.04,Matches
92,Petr Čech,cz CZE,GK,Chelsea,29,1982,34,34,"3,060",34,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
93,Radek Černý,cz CZE,GK,QPR,37,1974,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
94,Marouane Chamakh,ma MAR,FW,Arsenal,27,1984,11,1,180,2,1,0,1,1,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches
95,Park Chu-young,kr KOR,"FW,MF",Arsenal,26,1985,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
96,Lee Chung-yong,kr KOR,"FW,MF",Bolton,23,1988,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
97,Djibril Cissé,fr FRA,FW,QPR,29,1981,8,7,535,5.9,6,0,6,6,0,0,0,2,1.01,0,1.01,1.01,1.01,Matches
98,Papiss Cissé,sn SEN,FW,Newcastle Utd,26,1985,14,13,"1,106",12.3,13,1,14,13,0,0,1,0,1.06,0.08,1.14,1.06,1.14,Matches
99,Ciaran Clark,ie IRL,"DF,MF",Aston Villa,21,1989,15,13,"1,145",12.7,1,2,3,1,0,0,3,0,0.08,0.16,0.24,0.08,0.24,Matches
100,Tom Cleverley,eng ENG,MF,Manchester Utd,21,1989,10,5,450,5,0,1,1,0,0,0,0,0,0,0.2,0.2,0,0.2,Matches
101,Gaël Clichy,fr FRA,DF,Manchester City,26,1985,28,28,"2,487",27.6,0,4,4,0,0,0,3,1,0,0.14,0.14,0,0.14,Matches
102,Sebastián Coates,uy URU,DF,Liverpool,20,1990,7,4,487,5.4,1,0,1,1,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
103,Jack Colback,eng ENG,"DF,MF",Sunderland,21,1989,35,29,"2,672",29.7,1,1,2,1,0,0,3,0,0.03,0.03,0.07,0.03,0.07,Matches
104,Ashley Cole,eng ENG,DF,Chelsea,30,1980,32,31,"2,785",30.9,0,6,6,0,0,0,9,1,0,0.19,0.19,0,0.19,Matches
105,Séamus Coleman,ie IRL,"DF,MF",Everton,22,1988,18,14,"1,127",12.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
106,James Collins,wls WAL,DF,Aston Villa,27,1983,32,31,"2,780",30.9,1,0,1,1,0,0,7,0,0.03,0,0.03,0.03,0.03,Matches
107,Fabricio Coloccini,ar ARG,"DF,MF",Newcastle Utd,29,1982,35,35,"3,041",33.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
108,Matthew Connolly,eng ENG,DF,QPR,23,1987,6,5,489,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
109,Francis Coquelin,fr FRA,"DF,MF",Arsenal,20,1991,10,6,634,7,0,1,1,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
110,Vedran Ćorluka,hr CRO,DF,Tottenham,25,1986,3,1,136,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
111,Simon Cox,ie IRL,FW,West Brom,24,1987,18,7,766,8.5,0,1,1,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
112,Jody Craddock,eng ENG,"DF,MF",Wolves,36,1975,1,1,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
113,Andrew Crofts,wls WAL,MF,Norwich City,27,1984,24,13,"1,285",14.3,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
114,Peter Crouch,eng ENG,FW,Stoke City,30,1981,32,31,"2,682",29.8,10,2,12,10,0,0,2,0,0.34,0.07,0.4,0.34,0.4,Matches
115,Peter Crouch,eng ENG,FW,Tottenham,30,1981,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
116,Albert Crusat,es ESP,"FW,MF",Wigan Athletic,29,1982,15,4,493,5.5,1,0,1,1,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
117,Carlos Cuéllar,es ESP,DF,Aston Villa,29,1981,18,17,"1,491",16.6,0,1,1,0,0,0,2,0,0,0.06,0.06,0,0.06,Matches
118,Scott Dann,eng ENG,DF,Blackburn,24,1987,27,27,"2,402",26.7,1,1,2,1,0,1,2,0,0.04,0.04,0.07,0.04,0.07,Matches
119,Kevin Davies,eng ENG,FW,Bolton,34,1977,31,21,"1,865",20.7,6,2,8,6,0,1,3,0,0.29,0.1,0.39,0.29,0.39,Matches
120,Mark Davies,eng ENG,MF,Bolton,23,1988,35,29,"2,754",30.6,4,0,4,4,0,0,4,0,0.13,0,0.13,0.13,0.13,Matches
121,Simon Davies,wls WAL,MF,Fulham,31,1979,6,3,302,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
122,David Davis,eng ENG,MF,Wolves,20,1991,7,6,396,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
123,Craig Dawson,eng ENG,DF,West Brom,21,1990,8,6,542,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
124,Michael Dawson,eng ENG,DF,Tottenham,27,1983,7,6,549,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
125,Ritchie De Laet,be BEL,DF,Norwich City,22,1988,6,6,480,5.3,1,0,1,1,0,0,1,0,0.19,0,0.19,0.19,0.19,Matches
126,Jermain Defoe,eng ENG,FW,Tottenham,28,1982,25,11,"1,301",14.5,11,1,12,11,0,0,2,0,0.76,0.07,0.83,0.76,0.83,Matches
127,Rory Delap,ie IRL,MF,Stoke City,35,1976,26,18,"1,525",16.9,2,0,2,2,0,0,4,0,0.12,0,0.12,0.12,0.12,Matches
128,Nathan Delfouneso,eng ENG,"FW,MF",Aston Villa,20,1991,6,1,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
129,Fabian Delph,eng ENG,"DF,MF",Aston Villa,21,1989,11,10,848,9.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
130,Mousa Dembélé,be BEL,MF,Fulham,24,1987,36,33,"2,936",32.6,2,2,4,2,0,0,6,0,0.06,0.06,0.12,0.06,0.12,Matches
131,Clint Dempsey,us USA,"FW,MF",Fulham,28,1983,37,37,"3,322",36.9,17,6,23,17,0,1,2,0,0.46,0.16,0.62,0.46,0.62,Matches
132,Rafael van der Vaart,nl NED,MF,Tottenham,28,1983,33,28,"2,314",25.7,11,7,18,10,1,1,3,0,0.43,0.27,0.7,0.39,0.66,Matches
133,Shaun Derry,eng ENG,MF,QPR,33,1977,29,28,"2,225",24.7,1,0,1,1,0,0,4,1,0.04,0,0.04,0.04,0.04,Matches
134,Franco Di Santo,ar ARG,FW,Wigan Athletic,22,1989,32,24,"2,024",22.5,7,1,8,7,0,0,4,0,0.31,0.04,0.36,0.31,0.36,Matches
135,Abou Diaby,fr FRA,MF,Arsenal,25,1986,4,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
136,Samba Diakité,ml MLI,MF,QPR,22,1989,9,9,672,7.5,1,0,1,1,0,0,6,1,0.13,0,0.13,0.13,0.13,Matches
137,Mohamed Diamé,sn SEN,MF,Wigan Athletic,24,1987,26,18,"1,600",17.8,3,0,3,3,0,0,4,0,0.17,0,0.17,0.17,0.17,Matches
138,Salif Diao,sn SEN,MF,Stoke City,34,1977,6,2,121,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
139,Mahamadou Diarra,ml MLI,MF,Fulham,30,1981,11,8,749,8.3,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches
140,Sylvain Distin,fr FRA,DF,Everton,33,1977,27,24,"2,218",24.6,0,1,1,0,0,0,4,0,0,0.04,0.04,0,0.04,Matches
141,Johan Djourou,ch SUI,DF,Arsenal,24,1987,18,14,"1,164",12.9,0,1,1,0,0,0,4,1,0,0.08,0.08,0,0.08,Matches
142,Stephen Dobbie,sct SCO,FW,Swansea City,28,1982,8,2,262,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
143,Matt Doherty,ie IRL,"DF,MF",Wolves,19,1992,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
144,Ji Dong-won,kr KOR,"FW,MF",Sunderland,20,1991,19,2,453,5,2,2,4,2,0,0,1,0,0.4,0.4,0.79,0.4,0.79,Matches
145,Doni,br BRA,GK,Liverpool,31,1979,4,4,295,3.3,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
146,Landon Donovan,us USA,"FW,MF",Everton,29,1982,7,7,630,7,0,3,3,0,0,0,1,0,0,0.43,0.43,0,0.43,Matches
147,Graham Dorrans,sct SCO,"FW,MF",West Brom,24,1987,31,16,"1,524",16.9,3,2,5,3,0,0,4,0,0.18,0.12,0.3,0.18,0.3,Matches
148,Giovani dos Santos,mx MEX,"FW,MF",Tottenham,22,1989,7,0,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
149,Stewart Downing,eng ENG,"FW,MF",Liverpool,27,1984,36,28,"2,473",27.5,0,0,0,0,0,1,1,0,0,0,0,0,0,Matches
150,Kevin Doyle,ie IRL,FW,Wolves,27,1983,33,26,"2,349",26.1,4,7,11,4,0,1,4,0,0.15,0.27,0.42,0.15,0.42,Matches
151,Royston Drenthe,nl NED,"DF,MF",Everton,24,1987,21,10,"1,042",11.6,3,5,8,3,0,0,5,0,0.26,0.43,0.69,0.26,0.69,Matches
152,Didier Drogba,ci CIV,FW,Chelsea,33,1978,24,16,"1,480",16.4,5,1,6,4,1,1,1,1,0.3,0.06,0.36,0.24,0.3,Matches
153,Adam Drury,eng ENG,DF,Norwich City,32,1978,12,12,901,10,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
154,Damien Duff,ie IRL,"FW,MF",Fulham,32,1979,28,23,"2,114",23.5,2,3,5,2,0,0,2,0,0.09,0.13,0.21,0.09,0.21,Matches
155,Shane Duffy,ie IRL,"DF,MF",Everton,19,1992,4,2,213,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
156,David Dunn,eng ENG,MF,Blackburn,31,1979,26,21,"1,598",17.8,2,1,3,2,0,0,4,1,0.11,0.06,0.17,0.11,0.17,Matches
157,Richard Dunne,ie IRL,DF,Aston Villa,31,1979,28,28,"2,519",28,1,0,1,1,0,0,7,0,0.04,0,0.04,0.04,0.04,Matches
158,Kieron Dyer,eng ENG,MF,QPR,32,1978,1,1,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
159,Nathan Dyer,eng ENG,"FW,MF",Swansea City,23,1987,34,29,"2,359",26.2,5,2,7,5,0,0,1,1,0.19,0.08,0.27,0.19,0.27,Matches
160,Edin Džeko,ba BIH,FW,Manchester City,25,1986,30,16,"1,509",16.8,14,3,17,14,0,0,1,0,0.83,0.18,1.01,0.83,1.01,Matches
161,Chris Eagles,eng ENG,MF,Bolton,25,1985,34,26,"2,289",25.4,4,6,10,4,0,0,1,0,0.16,0.24,0.39,0.16,0.39,Matches
162,Sylvan Ebanks-Blake,eng ENG,FW,Wolves,25,1986,23,8,"1,025",11.4,1,3,4,1,0,0,1,0,0.09,0.26,0.35,0.09,0.35,Matches
163,David Edwards,wls WAL,MF,Wolves,25,1986,26,24,"1,928",21.4,3,1,4,3,0,0,2,0,0.14,0.05,0.19,0.14,0.19,Matches
164,Ahmed Elmohamady,eg EGY,"DF,MF",Sunderland,23,1987,18,7,785,8.7,1,1,2,1,0,0,0,0,0.11,0.11,0.23,0.11,0.23,Matches
165,George Elokobi,cm CMR,DF,Wolves,25,1986,9,3,298,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
166,Brett Emerton,au AUS,"DF,MF",Blackburn,32,1979,2,2,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
167,José Enrique,es ESP,DF,Liverpool,25,1986,35,33,"2,995",33.3,0,2,2,0,0,0,2,0,0,0.06,0.06,0,0.06,Matches
168,Hogan Ephraim,eng ENG,"FW,MF",QPR,23,1988,2,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
169,Michael Essien,gh GHA,"DF,MF",Chelsea,28,1982,14,10,919,10.2,0,1,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
170,Matthew Etherington,eng ENG,MF,Stoke City,29,1981,30,30,"2,359",26.2,3,7,10,3,0,0,1,0,0.11,0.27,0.38,0.11,0.38,Matches
171,Dickson Etuhu,ng NGA,MF,Fulham,29,1982,22,9,910,10.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
172,Jonny Evans,nir NIR,DF,Manchester Utd,23,1988,29,28,"2,424",26.9,1,3,4,1,0,0,6,1,0.04,0.11,0.15,0.04,0.15,Matches
173,Patrice Evra,fr FRA,DF,Manchester Utd,30,1981,37,37,"3,234",35.9,0,4,4,0,0,0,6,0,0,0.11,0.11,0,0.11,Matches
174,Fábio,br BRA,DF,Manchester Utd,21,1990,5,2,248,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
175,Alejandro Faurlín,ar ARG,MF,QPR,24,1986,20,20,"1,800",20,1,0,1,1,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
176,Marouane Fellaini,be BEL,MF,Everton,23,1987,34,31,"2,857",31.7,3,4,7,3,0,0,6,0,0.09,0.13,0.22,0.09,0.22,Matches
