Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
26,Warren Barton,eng ENG,DF,Newcastle Utd,27,1969,18,14,"1,278",14.2,1,4,5,1,0,0,1,0,0.07,0.28,0.35,0.07,0.35,Matches
27,Steve Basham,eng ENG,FW,Southampton,18,1977,6,1,175,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
28,David Batty,eng ENG,MF,Newcastle Utd,27,1968,32,32,"2,822",31.4,1,1,2,1,0,0,12,1,0.03,0.03,0.06,0.03,0.06,Matches
29,Peter Beardsley,eng ENG,"FW,MF",Newcastle Utd,35,1961,25,22,"1,938",21.5,5,4,9,3,2,3,4,0,0.23,0.19,0.42,0.14,0.33,Matches
30,Dave Beasant,eng ENG,GK,Southampton,37,1959,14,13,"1,244",13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
31,James Beattie,eng ENG,FW,Blackburn,18,1978,1,1,90,1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
32,Mikkel Beck,dk DEN,FW,Middlesbrough,23,1973,25,22,"1,992",22.1,5,3,8,5,0,0,1,0,0.23,0.14,0.36,0.23,0.36,Matches
33,David Beckham,eng ENG,MF,Manchester Utd,21,1975,36,33,"2,986",33.2,8,8,16,8,0,0,6,0,0.24,0.24,0.48,0.24,0.48,Matches
34,Mark Beeney,eng ENG,GK,Leeds United,28,1967,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
35,Paul Beesley,eng ENG,DF,Leeds United,31,1965,12,11,972,10.8,0,1,1,0,0,,5,0,0,0.09,0.09,0,0.09,Matches
36,Francis Benali,eng ENG,DF,Southampton,27,1968,18,14,"1,317",14.6,0,0,0,0,0,0,3,2,0,0,0,0,0,Matches
37,John Beresford,eng ENG,DF,Newcastle Utd,29,1966,19,18,"1,631",18.1,0,3,3,0,0,,4,0,0,0.17,0.17,0,0.17,Matches
38,Henning Berg,no NOR,DF,Blackburn,26,1969,36,36,"3,240",36,2,0,2,2,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
39,Patrik Berger,cz CZE,MF,Liverpool,22,1973,23,13,"1,317",14.6,6,2,8,6,0,0,0,0,0.41,0.14,0.55,0.41,0.55,Matches
40,Dennis Bergkamp,nl NED,FW,Arsenal,27,1969,29,28,"2,379",26.4,12,9,21,9,3,3,5,1,0.45,0.34,0.79,0.34,0.68,Matches
41,Eyal Berkovic,il ISR,MF,Southampton,24,1972,28,26,"2,156",24,4,7,11,4,0,0,4,0,0.17,0.29,0.46,0.17,0.46,Matches
42,Slaven Bilić,hr CRO,DF,West Ham,27,1968,35,35,"3,114",34.6,2,0,2,2,0,0,11,0,0.06,0,0.06,0.06,0.06,Matches
43,Ian Bishop,eng ENG,MF,West Ham,31,1965,29,26,"2,221",24.7,1,0,1,1,0,0,2,0,0.04,0,0.04,0.04,0.04,Matches
44,Clayton Blackmore,wls WAL,"DF,MF",Middlesbrough,31,1964,16,14,"1,257",14,2,0,2,2,0,0,2,1,0.14,0,0.14,0.14,0.14,Matches
45,Dean Blackwell,eng ENG,DF,Wimbledon,26,1969,27,22,"2,075",23.1,0,2,2,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
46,Steve Blatherwick,eng ENG,DF,Nott'ham Forest,22,1973,7,7,533,5.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
47,Regi Blinker,nl NED,"FW,MF",Sheffield Weds,27,1969,33,15,"1,596",17.7,1,4,5,1,0,0,7,0,0.06,0.23,0.28,0.06,0.28,Matches
48,Jason Blunt,eng ENG,MF,Leeds United,18,1977,1,0,24,0.3,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
49,Lars Bohinen,no NOR,MF,Blackburn,26,1969,23,17,"1,719",19.1,2,1,3,2,0,0,6,0,0.1,0.05,0.16,0.1,0.16,Matches
50,Willie Boland,ie IRL,MF,Coventry City,20,1975,1,0,8,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
51,Andy Booth,eng ENG,FW,Sheffield Weds,22,1973,35,32,"2,799",31.1,10,3,13,10,0,0,3,0,0.32,0.1,0.42,0.32,0.42,Matches
52,Brian Borrows,eng ENG,DF,Coventry City,35,1960,23,16,"1,348",15,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
53,Mark Bosnich,au AUS,GK,Aston Villa,24,1972,20,20,"1,752",19.5,0,1,1,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches
54,Steve Bould,eng ENG,DF,Arsenal,33,1962,33,33,"2,908",32.3,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
55,Mark Bowen,wls WAL,DF,West Ham,32,1963,16,15,"1,266",14.1,1,0,1,1,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches
56,Lee Bowyer,eng ENG,MF,Leeds United,19,1977,32,32,"2,785",30.9,4,5,9,4,0,0,7,0,0.13,0.16,0.29,0.13,0.29,Matches
57,Lee Boylan,ie IRL,FW,West Ham,17,1978,1,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
58,Wesley Boyle,nir NIR,MF,Leeds United,17,1979,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
59,Paul Bracewell,eng ENG,MF,Sunderland,34,1962,38,38,"3,325",36.9,0,3,3,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
60,Michael Branch,eng ENG,FW,Everton,17,1978,25,13,"1,330",14.8,3,2,5,3,0,0,1,0,0.2,0.14,0.34,0.2,0.34,Matches
61,Branco,br BRA,DF,Middlesbrough,32,1964,2,1,92,1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
62,Tim Breacker,eng ENG,DF,West Ham,31,1965,26,22,"1,906",21.2,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches
63,Gary Breen,ie IRL,DF,Coventry City,22,1973,9,8,775,8.6,0,1,1,0,0,0,0,0,0,0.12,0.12,0,0.12,Matches
64,Michael Bridges,eng ENG,"FW,MF",Sunderland,17,1978,25,10,"1,089",12.1,3,0,3,3,0,0,3,0,0.25,0,0.25,0.25,0.25,Matches
65,Mark Bright,eng ENG,FW,Sheffield Weds,34,1962,1,0,15,0.2,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
66,Lee Briscoe,eng ENG,"DF,MF",Sheffield Weds,20,1975,6,5,427,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
67,Craig Burley,sct SCO,MF,Chelsea,24,1971,31,26,"2,308",25.6,2,2,4,2,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches
68,David Burrows,eng ENG,DF,Coventry City,27,1968,18,17,"1,488",16.5,0,1,1,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches
69,Nicky Butt,eng ENG,"DF,MF",Manchester Utd,21,1975,26,24,"1,940",21.6,5,2,7,5,0,0,5,0,0.23,0.09,0.32,0.23,0.32,Matches
70,Danny Cadamarteri,eng ENG,FW,Everton,16,1979,1,0,45,0.5,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
71,Colin Calderwood,sct SCO,DF,Tottenham,31,1965,34,33,"2,981",33.1,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
72,Andy Campbell,eng ENG,FW,Middlesbrough,17,1979,3,0,98,1.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
73,Kevin Campbell,eng ENG,FW,Nott'ham Forest,26,1970,17,16,"1,403",15.6,6,4,10,6,0,0,3,0,0.38,0.26,0.64,0.38,0.64,Matches
74,Sol Campbell,eng ENG,"DF,FW",Tottenham,21,1974,38,38,"3,403",37.8,0,1,1,0,0,0,1,0,0,0.03,0.03,0,0.03,Matches
75,Stuart Campbell,sct SCO,MF,Leicester City,18,1977,10,4,469,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
76,Eric Cantona,fr FRA,FW,Manchester Utd,30,1966,36,36,"3,228",35.9,10,12,22,6,4,6,9,0,0.28,0.33,0.61,0.17,0.5,Matches
77,Matt Carbon,eng ENG,DF,Derby County,21,1975,10,6,564,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
78,Benito Carbone,it ITA,FW,Sheffield Weds,24,1971,25,24,"2,129",23.7,6,6,12,5,1,2,3,0,0.25,0.25,0.51,0.21,0.47,Matches
79,Stephen Carr,ie IRL,DF,Tottenham,19,1976,26,24,"2,148",23.9,0,4,4,0,0,0,1,0,0,0.17,0.17,0,0.17,Matches
80,Jamie Carragher,eng ENG,"DF,MF",Liverpool,18,1978,2,1,135,1.5,1,0,1,1,0,,1,0,0.67,0,0.67,0.67,0.67,Matches
81,Lee Carsley,ie IRL,MF,Derby County,22,1974,24,15,"1,526",17,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
82,Chris Casper,eng ENG,DF,Manchester Utd,21,1975,2,0,41,0.5,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
83,Stewart Castledine,eng ENG,MF,Wimbledon,23,1973,6,4,409,4.5,1,0,1,1,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches
84,Simon Charlton,eng ENG,DF,Southampton,24,1971,27,24,"1,994",22.2,0,2,2,0,0,0,1,0,0,0.09,0.09,0,0.09,Matches
85,Steve Chettle,eng ENG,DF,Nott'ham Forest,27,1968,32,31,"2,835",31.5,0,1,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
86,Jamie Clapham,eng ENG,DF,Tottenham,20,1975,1,0,67,0.7,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
87,Steve Claridge,eng ENG,FW,Leicester City,30,1966,32,29,"2,523",28,12,5,17,11,1,2,2,0,0.43,0.18,0.61,0.39,0.57,Matches
88,Lee Clark,eng ENG,MF,Newcastle Utd,23,1972,25,9,"1,136",12.6,2,0,2,2,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
89,Andy Clarke,eng ENG,FW,Wimbledon,29,1967,11,4,396,4.4,1,0,1,1,0,0,1,0,0.23,0,0.23,0.23,0.23,Matches
90,Matt Clarke,eng ENG,GK,Sheffield Weds,22,1973,1,0,10,0.1,0,0,0,0,0,,1,1,0,0,0,0,0,Matches
91,Steve Clarke,sct SCO,DF,Chelsea,32,1963,31,31,"2,758",30.6,0,1,1,0,0,0,10,0,0,0.03,0.03,0,0.03,Matches
92,Michael Clegg,eng ENG,DF,Manchester Utd,19,1977,4,3,307,3.4,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
93,Neil Clement,eng ENG,DF,Chelsea,17,1978,1,1,57,0.6,0,0,0,0,0,,1,0,0,0,0,0,0,Matches
94,Nigel Clough,eng ENG,"FW,MF",Nott'ham Forest,30,1966,13,10,908,10.1,1,1,2,1,0,0,1,0,0.1,0.1,0.2,0.1,0.2,Matches
95,Andy Cole,eng ENG,FW,Manchester Utd,24,1971,20,10,"1,041",11.6,6,5,11,6,0,0,1,0,0.52,0.43,0.95,0.52,0.95,Matches
96,Chris Coleman,wls WAL,DF,Blackburn,26,1970,8,8,703,7.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
97,Nick Colgan,ie IRL,GK,Chelsea,22,1973,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
98,Wayne Collins,eng ENG,MF,Sheffield Weds,27,1969,12,8,791,8.8,1,0,1,1,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches
99,Stan Collymore,eng ENG,FW,Liverpool,25,1971,30,25,"2,201",24.5,12,4,16,12,0,0,0,0,0.49,0.16,0.65,0.49,0.65,Matches
100,Colin Cooper,eng ENG,DF,Nott'ham Forest,29,1967,36,36,"3,173",35.3,2,1,3,2,0,0,6,0,0.06,0.03,0.09,0.06,0.09,Matches
101,Carl Cort,gy GUY,FW,Wimbledon,18,1977,1,0,21,0.2,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
102,Tony Coton,eng ENG,GK,Sunderland,35,1961,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
103,Tony Cottee,eng ENG,FW,West Ham,31,1965,3,2,184,2,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
104,Andy Couzens,eng ENG,MF,Leeds United,21,1975,10,7,546,6.1,1,0,1,1,0,0,2,0,0.16,0,0.16,0.16,0.16,Matches
105,Neil Cox,eng ENG,DF,Middlesbrough,24,1971,31,29,"2,650",29.4,0,2,2,0,0,0,8,0,0,0.07,0.07,0,0.07,Matches
106,Jim Crawford,ie IRL,MF,Newcastle Utd,23,1973,2,0,46,0.5,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
107,Gary Croft,eng ENG,DF,Blackburn,22,1974,5,4,367,4.1,0,1,1,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches
108,Mark Crossley,wls WAL,GK,Nott'ham Forest,27,1969,33,33,"2,970",33,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
109,Jordi Cruyff,nl NED,"FW,MF",Manchester Utd,22,1974,16,11,"1,008",11.2,3,0,3,3,0,0,3,0,0.27,0,0.27,0.27,0.27,Matches
110,Kenny Cunningham,ie IRL,DF,Wimbledon,25,1971,36,36,"3,147",35,0,2,2,0,0,0,6,0,0,0.06,0.06,0,0.06,Matches
111,Saša Ćurčić,rs SRB,MF,Aston Villa,24,1972,22,17,"1,435",15.9,0,1,1,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches
112,Christian Dailly,sct SCO,DF,Derby County,22,1973,36,31,"2,747",30.5,3,3,6,3,0,0,6,0,0.1,0.1,0.2,0.1,0.2,Matches
113,Liam Daish,ie IRL,DF,Coventry City,27,1968,20,20,"1,695",18.8,1,1,2,1,0,0,6,1,0.05,0.05,0.11,0.05,0.11,Matches
114,Brian Deane,eng ENG,FW,Leeds United,28,1968,28,27,"2,421",26.9,5,4,9,5,0,1,3,0,0.19,0.15,0.33,0.19,0.33,Matches
115,Raimond van der Gouw,nl NED,GK,Manchester Utd,33,1963,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
116,Robin van der Laan,nl NED,MF,Derby County,27,1968,16,15,"1,286",14.3,2,0,2,2,0,0,2,0,0.14,0,0.14,0.14,0.14,Matches
117,Roberto Di Matteo,it ITA,MF,Chelsea,26,1970,34,33,"2,900",32.2,7,1,8,7,0,0,6,0,0.22,0.03,0.25,0.22,0.25,Matches
118,Ali Dia,sn SEN,FW,Southampton,30,1965,1,0,53,0.6,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
119,Paul Dickov,sct SCO,FW,Arsenal,23,1972,1,0,7,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
120,Julian Dicks,eng ENG,DF,West Ham,27,1968,31,31,"2,790",31,6,2,8,1,5,6,7,0,0.19,0.06,0.26,0.03,0.1,Matches
121,Lee Dixon,eng ENG,DF,Arsenal,32,1964,32,31,"2,743",30.5,2,2,4,2,0,0,8,0,0.07,0.07,0.13,0.07,0.13,Matches
122,Jason Dodd,eng ENG,DF,Southampton,25,1970,23,23,"1,915",21.3,1,1,2,1,0,0,2,1,0.05,0.05,0.09,0.05,0.09,Matches
123,O'Neill Donaldson,eng ENG,FW,Sheffield Weds,26,1969,5,2,232,2.6,2,0,2,2,0,0,0,0,0.78,0,0.78,0.78,0.78,Matches
124,Giorgos Donis,gr GRE,MF,Blackburn,26,1969,22,11,"1,030",11.4,2,2,4,2,0,0,0,0,0.17,0.17,0.35,0.17,0.35,Matches
125,Tony Dorigo,eng ENG,DF,Leeds United,30,1965,18,15,"1,386",15.4,0,1,1,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches
126,Iain Dowie,nir NIR,FW,West Ham,31,1965,23,18,"1,731",19.2,0,3,3,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches
127,Jason Dozzell,eng ENG,MF,Tottenham,28,1967,17,10,"1,022",11.4,2,0,2,2,0,0,2,0,0.18,0,0.18,0.18,0.18,Matches
128,Mark Draper,eng ENG,MF,Aston Villa,25,1970,29,28,"2,328",25.9,0,6,6,0,0,0,3,0,0,0.23,0.23,0,0.23,Matches
129,Richard Dryden,eng ENG,DF,Southampton,27,1969,29,28,"2,422",26.9,1,0,1,1,0,0,8,0,0.04,0,0.04,0.04,0.04,Matches
130,Michael Duberry,eng ENG,DF,Chelsea,20,1975,15,13,"1,246",13.8,1,0,1,1,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
131,Dion Dublin,eng ENG,"DF,FW",Coventry City,27,1969,34,33,"2,817",31.3,13,2,15,13,0,0,6,2,0.42,0.06,0.48,0.42,0.48,Matches
132,Andy Ducros,eng ENG,FW,Coventry City,18,1977,5,1,175,1.9,0,1,1,0,0,0,0,0,0,0.51,0.51,0,0.51,Matches
133,Damien Duff,ie IRL,"FW,MF",Blackburn,17,1979,1,1,90,1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
134,Ilie Dumitrescu,ro ROU,"FW,MF",West Ham,27,1969,7,3,312,3.5,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
135,Richard Dunne,ie IRL,DF,Everton,16,1979,7,6,542,6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
136,Robbie Earle,jm JAM,MF,Wimbledon,31,1965,32,32,"2,813",31.3,7,3,10,7,0,0,2,0,0.22,0.1,0.32,0.22,0.32,Matches
137,John Ebbrell,eng ENG,MF,Everton,26,1969,7,7,574,6.4,0,1,1,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches
138,Justin Edinburgh,eng ENG,DF,Tottenham,26,1969,24,21,"1,935",21.5,0,0,0,0,0,0,10,0,0,0,0,0,0,Matches
139,Ugo Ehiogu,eng ENG,DF,Aston Villa,23,1972,38,38,"3,420",38,3,3,6,3,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches
140,Efan Ekoku,ng NGA,FW,Wimbledon,29,1967,30,28,"2,318",25.8,11,2,13,11,0,0,4,0,0.43,0.08,0.5,0.43,0.5,Matches
141,Matt Elliott,sct SCO,DF,Leicester City,27,1968,16,16,"1,440",16,4,1,5,4,0,0,3,0,0.25,0.06,0.31,0.25,0.31,Matches
142,Robbie Elliott,eng ENG,DF,Newcastle Utd,22,1973,29,29,"2,599",28.9,7,1,8,7,0,0,1,0,0.24,0.03,0.28,0.24,0.28,Matches
143,Emerson,br BRA,MF,Middlesbrough,24,1972,32,32,"2,793",31,4,7,11,3,1,2,11,0,0.13,0.23,0.35,0.1,0.32,Matches
144,Jan Eriksson,se SWE,DF,Sunderland,28,1967,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
145,Jason Euell,jm JAM,"FW,MF",Wimbledon,19,1977,7,4,455,5.1,2,0,2,2,0,0,0,0,0.4,0,0.4,0.4,0.4,Matches
146,Mickey Evans,ie IRL,FW,Southampton,23,1973,12,8,892,9.9,4,0,4,4,0,0,1,0,0.4,0,0.4,0.4,0.4,Matches
147,Gareth Farrelly,ie IRL,MF,Aston Villa,20,1975,3,1,169,1.9,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
148,Peter Fear,eng ENG,MF,Wimbledon,22,1973,18,9,"1,040",11.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
149,Neale Fenn,ie IRL,FW,Tottenham,19,1977,4,0,84,0.9,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
150,Graham Fenton,eng ENG,MF,Blackburn,22,1974,13,8,584,6.5,1,2,3,1,0,0,3,0,0.15,0.31,0.46,0.15,0.46,Matches
151,Les Ferdinand,eng ENG,FW,Newcastle Utd,29,1966,31,30,"2,510",27.9,16,8,24,16,0,0,3,0,0.57,0.29,0.86,0.57,0.86,Matches
152,Rio Ferdinand,eng ENG,DF,West Ham,17,1978,15,11,"1,026",11.4,2,0,2,2,0,0,2,0,0.18,0,0.18,0.18,0.18,Matches
153,Duncan Ferguson,sct SCO,FW,Everton,24,1971,33,31,"2,872",31.9,10,5,15,10,0,0,7,1,0.31,0.16,0.47,0.31,0.47,Matches
154,Gianluca Festa,it ITA,DF,Middlesbrough,27,1969,13,13,"1,170",13,1,0,1,1,0,0,5,0,0.08,0,0.08,0.08,0.08,Matches
155,Alan Fettis,nir NIR,GK,Nott'ham Forest,25,1971,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
156,John Filan,au AUS,GK,Coventry City,26,1970,1,0,7,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
157,Curtis Fleming,ie IRL,DF,Middlesbrough,27,1968,30,30,"2,700",30,0,2,2,0,0,0,5,0,0,0.07,0.07,0,0.07,Matches
158,Garry Flitcroft,eng ENG,MF,Blackburn,23,1972,28,27,"2,265",25.2,3,0,3,3,0,0,1,0,0.12,0,0.12,0.12,0.12,Matches
159,Tim Flowers,eng ENG,GK,Blackburn,29,1967,36,36,"3,240",36,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
160,Sean Flynn,eng ENG,MF,Derby County,28,1968,17,10,985,10.9,1,1,2,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,Matches
161,Mark Ford,eng ENG,MF,Leeds United,20,1975,16,15,"1,251",13.9,1,0,1,1,0,0,5,0,0.07,0,0.07,0.07,0.07,Matches
162,Craig Forrest,ca CAN,GK,Chelsea,28,1967,3,2,235,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
163,Robbie Fowler,eng ENG,FW,Liverpool,21,1975,32,32,"2,810",31.2,18,4,22,16,2,3,4,1,0.58,0.13,0.7,0.51,0.64,Matches
164,Ruel Fox,ms MSR,MF,Tottenham,28,1968,25,19,"1,796",20,1,3,4,1,0,0,1,0,0.05,0.15,0.2,0.05,0.2,Matches
165,Chris Freestone,eng ENG,FW,Middlesbrough,24,1971,3,0,87,1,0,1,1,0,0,,0,0,0,1.03,1.03,0,1.03,Matches
166,Paulo Futre,pt POR,"FW,MF",West Ham,30,1966,9,4,544,6,0,1,1,0,0,0,0,0,0,0.17,0.17,0,0.17,Matches
167,Marco Gabbiadini,eng ENG,FW,Derby County,28,1968,14,5,618,6.9,0,1,1,0,0,0,1,0,0,0.15,0.15,0,0.15,Matches
168,Kevin Gallacher,sct SCO,"FW,MF",Blackburn,29,1966,34,34,"2,886",32.1,10,4,14,10,0,0,6,0,0.31,0.12,0.44,0.31,0.44,Matches
169,Rémi Garde,fr FRA,"DF,MF",Arsenal,30,1966,11,7,587,6.5,0,1,1,0,0,0,2,0,0,0.15,0.15,0,0.15,Matches
170,Marcus Gayle,jm JAM,"FW,MF",Wimbledon,25,1970,36,34,"2,931",32.6,8,4,12,8,0,0,2,0,0.25,0.12,0.37,0.25,0.37,Matches
171,Scot Gemmill,sct SCO,MF,Nott'ham Forest,25,1971,24,18,"1,781",19.8,0,2,2,0,0,0,7,0,0,0.1,0.1,0,0.1,Matches
172,Régis Genaux,be BEL,DF,Coventry City,22,1973,4,3,269,3,0,0,0,0,0,,1,0,0,0,0,0,0,Matches
173,Paul Gerrard,eng ENG,GK,Everton,23,1973,5,4,405,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
174,Ryan Giggs,wls WAL,"FW,MF",Manchester Utd,22,1973,26,25,"2,140",23.8,3,6,9,3,0,0,2,0,0.13,0.25,0.38,0.13,0.38,Matches
175,Keith Gillespie,nir NIR,"FW,MF",Newcastle Utd,21,1975,32,23,"2,162",24,1,2,3,1,0,0,3,0,0.04,0.08,0.12,0.04,0.12,Matches
176,David Ginola,fr FRA,"FW,MF",Newcastle Utd,29,1967,24,20,"1,723",19.1,1,4,5,1,0,0,4,0,0.05,0.21,0.26,0.05,0.26,Matches
