Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
23,Lee Barnard,eng ENG,FW,Tottenham,21,1984,3,0,69,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
24,Milan Baroš,cz CZE,FW,Liverpool,23,1981,2,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
25,Milan Baroš,cz CZE,FW,Aston Villa,23,1981,25,24,"2,032",22.6,8,3,11,8,0,1,7,0,0.35,0.13,0.49,0.35,0.49,Matches
26,Gareth Barry,eng ENG,MF,Aston Villa,24,1981,36,36,"3,124",34.7,3,2,5,3,0,2,11,1,0.09,0.06,0.14,0.09,0.14,Matches
27,Shaun Bartlett,za RSA,FW,Charlton Ath,32,1972,16,6,697,7.7,1,0,1,1,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches
28,Joey Barton,eng ENG,MF,Manchester City,22,1982,31,31,"2,728",30.3,6,4,10,5,1,2,11,1,0.2,0.13,0.33,0.16,0.3,Matches
29,Christian Bassila,fr FRA,"DF,MF",Sunderland,27,1977,13,12,982,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
30,Matthew Bates,eng ENG,DF,Middlesbrough,18,1986,16,12,"1,048",11.6,0,1,1,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
31,James Beattie,eng ENG,FW,Everton,27,1978,32,29,"2,510",27.9,10,3,13,10,0,1,3,0,0.36,0.11,0.47,0.36,0.47,Matches
32,Craig Bellamy,wls WAL,FW,Blackburn,26,1979,27,22,"2,015",22.4,13,2,15,12,1,1,5,0,0.58,0.09,0.67,0.54,0.63,Matches
33,David Bellion,fr FRA,FW,West Ham,22,1982,8,2,215,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
34,Emre Belözoğlu,tr TUR,MF,Newcastle Utd,24,1980,20,19,"1,599",17.8,2,2,4,2,0,0,4,0,0.11,0.11,0.23,0.11,0.23,Matches
35,Tal Ben Haim,il ISR,DF,Bolton,23,1982,35,32,"2,840",31.6,0,0,0,0,0,0,8,1,0,0,0,0,0,Matches
36,Yossi Benayoun,il ISR,MF,West Ham,25,1980,34,30,"2,704",30,5,6,11,5,0,0,3,0,0.17,0.2,0.37,0.17,0.37,Matches
37,Benjani,zw ZIM,FW,Portsmouth,26,1978,16,16,"1,281",14.2,1,2,3,1,0,0,1,0,0.07,0.14,0.21,0.07,0.21,Matches
38,Darren Bent,eng ENG,FW,Charlton Ath,21,1984,36,36,"3,162",35.1,18,4,22,15,3,3,2,0,0.51,0.11,0.63,0.43,0.54,Matches
39,Marcus Bent,eng ENG,FW,Charlton Ath,27,1978,13,12,976,10.8,2,0,2,2,0,0,0,0,0.18,0,0.18,0.18,0.18,Matches
40,Marcus Bent,eng ENG,FW,Everton,27,1978,18,7,816,9.1,1,0,1,1,0,0,0,0,0.11,0,0.11,0.11,0.11,Matches
41,David Bentley,eng ENG,MF,Blackburn,20,1984,29,23,"2,015",22.4,3,1,4,3,0,0,7,0,0.13,0.04,0.18,0.13,0.18,Matches
42,Patrik Berger,cz CZE,MF,Aston Villa,31,1973,8,3,370,4.1,0,1,1,0,0,0,1,0,0,0.24,0.24,0,0.24,Matches
43,Dennis Bergkamp,nl NED,FW,Arsenal,36,1969,24,8,"1,022",11.4,2,1,3,2,0,0,2,0,0.18,0.09,0.26,0.18,0.26,Matches
44,Mathew Birley,eng ENG,MF,Birmingham City,19,1986,1,0,26,0.3,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
45,Luís Boa Morte,pt POR,"FW,MF",Fulham,27,1977,35,35,"3,000",33.3,6,9,15,6,0,0,11,1,0.18,0.27,0.45,0.18,0.45,Matches
46,George Boateng,nl NED,MF,Middlesbrough,29,1975,26,25,"2,301",25.6,2,1,3,2,0,0,5,0,0.08,0.04,0.12,0.08,0.12,Matches
47,Carlos Bocanegra,us USA,DF,Fulham,26,1979,21,20,"1,831",20.3,1,0,1,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
48,Jared Borgetti,mx MEX,FW,Bolton,31,1973,19,5,543,6,2,0,2,2,0,0,0,0,0.33,0,0.33,0.33,0.33,Matches
49,Jay Bothroyd,eng ENG,FW,Charlton Ath,23,1982,18,3,563,6.3,2,0,2,2,0,0,0,0,0.32,0,0.32,0.32,0.32,Matches
50,Papa Bouba Diop,sn SEN,"DF,MF",Fulham,27,1978,22,21,"1,814",20.2,2,0,2,2,0,0,6,0,0.1,0,0.1,0.1,0.1,Matches
51,Wilfred Bouma,nl NED,DF,Aston Villa,27,1978,20,20,"1,733",19.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
52,Jean-Alain Boumsong,fr FRA,DF,Newcastle Utd,25,1979,33,30,"2,714",30.2,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
53,Lee Bowyer,eng ENG,MF,Newcastle Utd,28,1977,28,18,"1,624",18,1,2,3,1,0,0,2,1,0.06,0.11,0.17,0.06,0.17,Matches
54,Titus Bramble,eng ENG,DF,Newcastle Utd,24,1981,24,21,"1,944",21.6,2,1,3,2,0,0,4,0,0.09,0.05,0.14,0.09,0.14,Matches
55,Gary Breen,ie IRL,DF,Sunderland,31,1973,35,33,"2,926",32.5,1,1,2,1,0,0,10,1,0.03,0.03,0.06,0.03,0.06,Matches
56,Wayne Bridge,eng ENG,DF,Fulham,24,1980,12,12,"1,080",12,0,2,2,0,0,0,2,0,0,0.17,0.17,0,0.17,Matches
57,Chris Brown,eng ENG,FW,Sunderland,20,1984,13,10,909,10.1,1,1,2,1,0,0,4,0,0.1,0.1,0.2,0.1,0.2,Matches
58,Michael Brown,eng ENG,MF,Tottenham,28,1977,9,3,274,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
59,Michael Brown,eng ENG,MF,Fulham,28,1977,7,6,500,5.6,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
60,Wes Brown,eng ENG,DF,Manchester Utd,25,1979,19,17,"1,475",16.4,0,2,2,0,0,0,3,0,0,0.12,0.12,0,0.12,Matches
61,Alex Bruce,nir NIR,DF,Birmingham City,20,1984,6,3,276,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
62,Jimmy Bullard,eng ENG,MF,Wigan Athletic,26,1978,36,35,"3,136",34.8,4,4,8,4,0,0,0,0,0.11,0.11,0.23,0.11,0.23,Matches
63,Nicky Butt,eng ENG,"DF,MF",Birmingham City,30,1975,24,22,"1,924",21.4,3,0,3,3,0,0,5,1,0.14,0,0.14,0.14,0.14,Matches
64,Stephen Bywater,eng ENG,GK,West Ham,24,1981,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
65,Gary Cahill,eng ENG,DF,Aston Villa,19,1985,7,6,578,6.4,1,0,1,1,0,0,3,0,0.16,0,0.16,0.16,0.16,Matches
66,Tim Cahill,au AUS,"FW,MF",Everton,25,1979,32,32,"2,739",30.4,6,3,9,6,0,0,8,0,0.2,0.1,0.3,0.2,0.3,Matches
67,Steven Caldwell,sct SCO,DF,Sunderland,24,1980,24,23,"1,975",21.9,0,1,1,0,0,0,7,1,0,0.05,0.05,0,0.05,Matches
68,Henri Camara,sn SEN,FW,Wigan Athletic,28,1977,29,25,"2,278",25.3,12,3,15,12,0,0,0,0,0.47,0.12,0.59,0.47,0.59,Matches
69,DJ Campbell,eng ENG,FW,Birmingham City,23,1981,11,4,502,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
70,Kevin Campbell,eng ENG,FW,West Brom,35,1970,29,19,"1,542",17.1,3,0,3,3,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
71,Sol Campbell,eng ENG,"DF,FW",Arsenal,30,1974,20,20,"1,754",19.5,2,2,4,2,0,0,1,0,0.1,0.1,0.21,0.1,0.21,Matches
72,Iván Campo,es ESP,"DF,MF",Bolton,31,1974,15,8,862,9.6,2,0,2,2,0,0,2,0,0.21,0,0.21,0.21,0.21,Matches
73,Stephen Carr,ie IRL,DF,Newcastle Utd,28,1976,19,19,"1,649",18.3,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
74,Jamie Carragher,eng ENG,"DF,MF",Liverpool,27,1978,36,36,"3,240",36,0,2,2,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches
75,Michael Carrick,eng ENG,MF,Tottenham,24,1981,35,35,"3,123",34.7,2,6,8,2,0,0,2,0,0.06,0.17,0.23,0.06,0.23,Matches
76,Roy Carroll,nir NIR,GK,West Ham,27,1977,19,19,"1,710",19,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
77,Lee Carsley,ie IRL,MF,Everton,31,1974,5,3,254,2.8,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
78,Darren Carter,eng ENG,"DF,MF",West Brom,21,1983,20,11,"1,103",12.3,1,0,1,1,0,0,2,0,0.08,0,0.08,0.08,0.08,Matches
79,Ricardo Carvalho,pt POR,DF,Chelsea,27,1978,24,22,"1,975",21.9,1,1,2,1,0,0,6,1,0.05,0.05,0.09,0.05,0.09,Matches
80,Lee Cattermole,eng ENG,MF,Middlesbrough,17,1988,14,10,991,11,1,1,2,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,Matches
81,Petr Čech,cz CZE,GK,Chelsea,23,1982,34,34,"3,015",33.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
82,Richard Chaplow,eng ENG,MF,West Brom,20,1985,7,4,373,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
83,Pascal Chimbonda,fr FRA,DF,Wigan Athletic,26,1979,37,37,"3,262",36.2,2,3,5,2,0,0,6,0,0.06,0.08,0.14,0.06,0.14,Matches
84,Michael Chopra,eng ENG,FW,Newcastle Utd,21,1983,13,6,593,6.6,1,1,2,1,0,0,0,0,0.15,0.15,0.3,0.15,0.3,Matches
85,Philippe Christanval,fr FRA,DF,Fulham,26,1978,15,7,806,9,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
86,Malcolm Christie,eng ENG,FW,Middlesbrough,26,1979,6,3,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
87,Aliou Cissé,sn SEN,"DF,MF",Portsmouth,29,1976,3,2,167,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
88,Djibril Cissé,fr FRA,FW,Liverpool,23,1981,33,19,"1,718",19.1,9,1,10,7,2,2,3,0,0.47,0.05,0.52,0.37,0.42,Matches
89,Jamie Clapham,eng ENG,DF,Birmingham City,29,1975,16,13,"1,205",13.4,1,1,2,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15,Matches
90,Lee Clark,eng ENG,MF,Newcastle Utd,32,1972,22,8,885,9.8,1,1,2,1,0,0,4,0,0.1,0.1,0.2,0.1,0.2,Matches
91,Clive Clarke,ie IRL,DF,West Ham,25,1980,2,2,120,1.3,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
92,Stephen Clemence,eng ENG,MF,Birmingham City,27,1978,15,13,953,10.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
93,Neil Clement,eng ENG,DF,West Brom,26,1978,31,29,"2,673",29.7,1,0,1,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
94,Gaël Clichy,fr FRA,DF,Arsenal,20,1985,7,5,465,5.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
95,Andy Cole,eng ENG,FW,Manchester City,33,1971,22,20,"1,759",19.5,9,5,14,9,0,0,5,1,0.46,0.26,0.72,0.46,0.72,Matches
96,Ashley Cole,eng ENG,DF,Arsenal,24,1980,11,9,891,9.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
97,Carlton Cole,eng ENG,FW,Chelsea,21,1983,9,0,224,2.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
98,Joe Cole,eng ENG,MF,Chelsea,23,1981,34,26,"2,101",23.3,7,4,11,7,0,0,7,0,0.3,0.17,0.47,0.3,0.47,Matches
99,Danny Collins,wls WAL,DF,Sunderland,24,1980,23,22,"2,000",22.2,1,0,1,1,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches
100,James Collins,wls WAL,DF,West Ham,21,1983,14,13,"1,134",12.6,2,0,2,2,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches
101,David Connolly,ie IRL,FW,Wigan Athletic,28,1977,17,4,492,5.5,1,0,1,1,0,0,0,0,0.18,0,0.18,0.18,0.18,Matches
102,Colin Cooper,eng ENG,DF,Middlesbrough,38,1967,1,0,6,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
103,Tom Craddock,eng ENG,FW,Middlesbrough,18,1986,1,0,10,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
104,Hernán Crespo,ar ARG,FW,Chelsea,30,1975,30,20,"1,673",18.6,10,1,11,10,0,0,1,0,0.54,0.05,0.59,0.54,0.59,Matches
105,Lee Croft,eng ENG,MF,Manchester City,20,1985,21,4,634,7,1,1,2,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,Matches
106,Mark Crossley,wls WAL,GK,Fulham,36,1969,13,13,"1,124",12.5,0,1,1,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
107,Peter Crouch,eng ENG,FW,Liverpool,24,1981,32,27,"2,125",23.6,8,5,13,8,0,1,4,0,0.34,0.21,0.55,0.34,0.55,Matches
108,Carlo Cudicini,it ITA,GK,Chelsea,31,1973,4,3,315,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
109,Kenny Cunningham,ie IRL,DF,Birmingham City,34,1971,31,31,"2,670",29.7,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
110,Pascal Cygan,fr FRA,DF,Arsenal,31,1974,12,11,935,10.4,2,0,2,2,0,0,4,0,0.19,0,0.19,0.19,0.19,Matches
111,Andrés D'Alessandro,ar ARG,"FW,MF",Portsmouth,24,1981,13,13,"1,077",12,1,2,3,1,0,0,0,0,0.08,0.17,0.25,0.08,0.25,Matches
112,Christian Dailly,sct SCO,DF,West Ham,31,1973,22,6,899,10,0,1,1,0,0,0,4,0,0,0.1,0.1,0,0.1,Matches
113,Calum Davenport,eng ENG,DF,Tottenham,22,1983,4,1,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
114,Edgar Davids,nl NED,MF,Tottenham,32,1973,31,28,"2,427",27,1,1,2,1,0,0,10,1,0.04,0.04,0.07,0.04,0.07,Matches
115,Andrew Davies,eng ENG,DF,Middlesbrough,20,1984,12,4,570,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
116,Curtis Davies,eng ENG,DF,West Brom,20,1985,33,33,"2,970",33,2,0,2,2,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches
117,Kevin Davies,eng ENG,FW,Bolton,28,1977,37,37,"3,141",34.9,7,7,14,7,0,0,10,0,0.2,0.2,0.4,0.2,0.4,Matches
118,Simon Davies,wls WAL,MF,Everton,25,1979,30,22,"1,836",20.4,1,1,2,1,0,0,2,0,0.05,0.05,0.1,0.05,0.1,Matches
119,Kelvin Davis,eng ENG,GK,Sunderland,28,1976,33,33,"2,970",33,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
120,Sean Davis,eng ENG,MF,Portsmouth,25,1979,17,16,"1,233",13.7,1,0,1,1,0,0,1,0,0.07,0,0.07,0.07,0.07,Matches
121,Steven Davis,nir NIR,MF,Aston Villa,20,1985,35,34,"2,960",32.9,4,2,6,4,0,0,0,0,0.12,0.06,0.18,0.12,0.18,Matches
122,Michael Dawson,eng ENG,DF,Tottenham,21,1983,32,31,"2,750",30.6,0,2,2,0,0,0,8,2,0,0.07,0.07,0,0.07,Matches
123,Jermain Defoe,eng ENG,FW,Tottenham,22,1982,36,23,"2,208",24.5,9,5,14,9,0,1,3,0,0.37,0.2,0.57,0.37,0.57,Matches
124,Asier del Horno,es ESP,DF,Chelsea,24,1981,25,25,"2,046",22.7,1,5,6,1,0,0,1,0,0.04,0.22,0.26,0.04,0.26,Matches
125,Mark Delaney,wls WAL,DF,Aston Villa,29,1976,12,12,"1,080",12,1,1,2,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,Matches
126,Rory Delap,ie IRL,MF,Sunderland,29,1976,6,5,422,4.7,1,0,1,1,0,0,2,0,0.21,0,0.21,0.21,0.21,Matches
127,Andy van der Meyde,nl NED,"FW,MF",Everton,25,1979,10,7,495,5.5,0,3,3,0,0,0,1,1,0,0.55,0.55,0,0.55,Matches
128,Edwin van der Sar,nl NED,GK,Manchester Utd,34,1970,38,38,"3,375",37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
129,Abou Diaby,fr FRA,MF,Arsenal,19,1986,12,9,796,8.8,1,1,2,1,0,0,2,0,0.11,0.11,0.23,0.11,0.23,Matches
130,Salif Diao,sn SEN,MF,Portsmouth,28,1977,11,7,656,7.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
131,Lassana Diarra,fr FRA,MF,Chelsea,20,1985,3,2,186,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
132,Paul Dickov,sct SCO,FW,Blackburn,32,1972,21,17,"1,257",14,5,0,5,3,2,2,6,1,0.36,0,0.36,0.21,0.21,Matches
133,Sylvain Distin,fr FRA,DF,Manchester City,27,1977,31,31,"2,736",30.4,0,1,1,0,0,0,3,1,0,0.03,0.03,0,0.03,Matches
134,Eric Djemba-Djemba,cm CMR,MF,Aston Villa,24,1981,3,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
135,Martin Djetou,fr FRA,"DF,MF",Bolton,30,1974,3,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
136,Johan Djourou,ch SUI,DF,Arsenal,18,1987,7,6,563,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
137,Doriva,br BRA,MF,Middlesbrough,33,1972,27,19,"1,766",19.6,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
138,Stewart Downing,eng ENG,"FW,MF",Middlesbrough,21,1984,12,11,984,10.9,1,4,5,1,0,0,0,0,0.09,0.37,0.46,0.09,0.46,Matches
139,Didier Drogba,ci CIV,FW,Chelsea,27,1978,29,20,"1,988",22.1,12,11,23,12,0,0,7,0,0.54,0.5,1.04,0.54,1.04,Matches
140,Jerzy Dudek,pl POL,GK,Liverpool,32,1973,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
141,Damien Duff,ie IRL,"FW,MF",Chelsea,26,1979,28,18,"1,586",17.6,3,4,7,3,0,0,3,0,0.17,0.23,0.4,0.17,0.4,Matches
142,David Dunn,eng ENG,MF,Birmingham City,25,1979,15,8,565,6.3,2,1,3,2,0,0,0,0,0.32,0.16,0.48,0.32,0.48,Matches
143,Richard Dunne,ie IRL,DF,Manchester City,25,1979,32,31,"2,793",31,3,0,3,3,0,0,9,0,0.1,0,0.1,0.1,0.1,Matches
144,Kieron Dyer,eng ENG,MF,Newcastle Utd,26,1978,11,4,450,5,0,2,2,0,0,0,0,0,0,0.4,0.4,0,0.4,Matches
145,Robert Earnshaw,wls WAL,FW,West Brom,24,1981,12,4,410,4.6,1,0,1,1,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches
146,Emmanuel Eboué,ci CIV,"DF,MF",Arsenal,22,1983,18,11,"1,124",12.5,0,2,2,0,0,0,0,0,0,0.16,0.16,0,0.16,Matches
147,Erik Edman,se SWE,DF,Tottenham,26,1978,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
148,Ugo Ehiogu,eng ENG,DF,Middlesbrough,32,1972,18,16,"1,429",15.9,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
149,Nathan Ellington,eng ENG,FW,West Brom,24,1981,31,15,"1,535",17.1,5,0,5,4,1,1,0,0,0.29,0,0.29,0.23,0.23,Matches
150,Robbie Elliott,eng ENG,DF,Newcastle Utd,31,1973,17,14,"1,327",14.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
151,Simon Elliott,nz NZL,MF,Fulham,31,1974,12,12,"1,001",11.1,0,3,3,0,0,0,1,0,0,0.27,0.27,0,0.27,Matches
152,Stephen Elliott,ie IRL,FW,Sunderland,21,1984,15,11,"1,063",11.8,2,0,2,2,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
153,Ahmad Elrich,au AUS,"FW,MF",Fulham,24,1981,6,2,157,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
154,Brett Emerton,au AUS,"DF,MF",Blackburn,26,1979,30,17,"1,610",17.9,1,3,4,1,0,0,2,0,0.06,0.17,0.22,0.06,0.22,Matches
155,Michael Essien,gh GHA,"DF,MF",Chelsea,22,1982,31,27,"2,459",27.3,2,1,3,2,0,0,5,0,0.07,0.04,0.11,0.07,0.11,Matches
156,Matthew Etherington,eng ENG,MF,West Ham,23,1981,33,33,"2,755",30.6,2,5,7,2,0,0,1,0,0.07,0.16,0.23,0.07,0.23,Matches
157,Jason Euell,jm JAM,"FW,MF",Charlton Ath,28,1977,10,5,543,6,1,0,1,1,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
158,Patrice Evra,fr FRA,DF,Manchester Utd,24,1981,11,7,571,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
159,Cesc Fàbregas,es ESP,"FW,MF",Arsenal,18,1987,35,30,"2,648",29.4,3,5,8,3,0,0,5,1,0.1,0.17,0.27,0.1,0.27,Matches
160,Khalilou Fadiga,sn SEN,MF,Bolton,30,1974,8,5,311,3.5,1,0,1,1,0,1,2,0,0.29,0,0.29,0.29,0.29,Matches
161,Abdoulaye Faye,sn SEN,"DF,MF",Bolton,27,1978,25,23,"1,931",21.5,1,1,2,1,0,0,7,0,0.05,0.05,0.09,0.05,0.09,Matches
162,Amdy Faye,sn SEN,"DF,MF",Newcastle Utd,28,1977,22,14,"1,343",14.9,0,2,2,0,0,0,2,0,0,0.13,0.13,0,0.13,Matches
163,Anton Ferdinand,eng ENG,DF,West Ham,20,1985,33,32,"2,884",32,2,2,4,2,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches
164,Rio Ferdinand,eng ENG,DF,Manchester Utd,26,1978,37,37,"3,297",36.6,3,0,3,3,0,0,2,1,0.08,0,0.08,0.08,0.08,Matches
165,Duncan Ferguson,sct SCO,FW,Everton,33,1971,27,7,977,10.9,1,0,1,0,1,2,2,1,0.09,0,0.09,0,0,Matches
166,Fabrice Fernandes,fr FRA,MF,Bolton,25,1979,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
167,Matteo Ferrari,it ITA,DF,Everton,25,1979,8,6,533,5.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
168,Paulo Ferreira,pt POR,DF,Chelsea,26,1979,21,18,"1,666",18.5,0,1,1,0,0,0,1,0,0,0.05,0.05,0,0.05,Matches
169,John Filan,au AUS,GK,Wigan Athletic,35,1970,15,15,"1,305",14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
170,Steve Finnan,ie IRL,DF,Liverpool,29,1976,33,33,"2,931",32.6,0,3,3,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
171,Mathieu Flamini,fr FRA,MF,Arsenal,21,1984,31,19,"1,828",20.3,0,3,3,0,0,0,4,0,0,0.15,0.15,0,0.15,Matches
172,Carl Fletcher,wls WAL,MF,West Ham,25,1980,12,6,672,7.5,1,0,1,1,0,0,2,0,0.13,0,0.13,0.13,0.13,Matches
173,Darren Fletcher,sct SCO,MF,Manchester Utd,21,1984,27,23,"1,901",21.1,1,2,3,1,0,0,3,0,0.05,0.09,0.14,0.05,0.14,Matches
174,Garry Flitcroft,eng ENG,MF,Blackburn,32,1972,2,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
175,Willo Flood,ie IRL,"DF,MF",Manchester City,20,1985,5,1,134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
